product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
PYRA-COMP,2024-02-01,HEALTH CENTER,,1.0,1,TABLET,1.0
QUIN,2024-08-01,HEALTH CENTER,106.0,29.0,1000,TABLET,-77.0
PYRA-COMP,2025-05-01,HEALTH CENTER,463.0,117.0,1,TABLET,-346.0
ITN,2025-08-01,HEALTH CENTER,,2351.0,50,PIECE,2351.0
PYRA-SAC,2024-05-01,HEALTH CENTER,,552.0,1,SACHET,552.0
PYRA-COMP,2024-11-01,HEALTH CENTER,636.0,261.0,1,TABLET,-375.0
QUIN,2025-11-01,HEALTH CENTER,,1799.0,1000,TABLET,1799.0
ITN,2024-11-01,HEALTH CENTER,17.0,0.0,50,PIECE,-17.0
RDT,2024-11-01,HEALTH CENTER,1532.0,6719.0,25,PIECE,5187.0
ACT-GC,2025-02-01,HEALTH CENTER,461.0,69.0,30,BLISTER,-392.0
ITN,2025-05-01,HEALTH CENTER,,9.0,50,PIECE,9.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,1.0,1,TABLET,1.0
QUIN,2025-05-01,HEALTH CENTER,938.0,0.0,1000,TABLET,-938.0
ITN,2024-08-01,HEALTH CENTER,,2.0,50,PIECE,2.0
ACT-GC,2024-02-01,DISTRICT HOSPITAL,,1027.0,30,BLISTER,1027.0
QUIN,2025-02-01,HEALTH CENTER,,1.0,1000,TABLET,1.0
ACT-INF,2025-08-01,HEALTH CENTER,,222.0,30,BLISTER,222.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
SP,2024-11-01,HEALTH CENTER,,1.0,1000,TABLET,1.0
ART-INJ,2025-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,44.0,30,BLISTER,44.0
ACT-INF,2024-08-01,HEALTH CENTER,1097.0,528.0,30,BLISTER,-569.0
QUIN,2025-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
RDT,2024-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
QUIN,2024-11-01,HEALTH CENTER,,344.0,1000,TABLET,344.0
SP,2025-08-01,HEALTH CENTER,,1.0,1000,TABLET,1.0
SP,2025-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-SC,2025-05-01,HEALTH CENTER,750.0,37.0,30,BLISTER,-713.0
ACT-INF,2024-08-01,HEALTH CENTER,,715.0,30,BLISTER,715.0
ACT-GC,2025-02-01,HEALTH CENTER,,1575.0,30,BLISTER,1575.0
ITN,2024-05-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ART-SUP,2024-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-INJ,2025-02-01,HEALTH CENTER,,2.0,5,VIAL,2.0
ART-SUP,2024-08-01,HEALTH CENTER,1040.0,332.0,2,CAPSULE,-708.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ITN,2024-02-01,HEALTH CENTER,,62.0,50,PIECE,62.0
PYRA-SAC,2024-05-01,HEALTH CENTER,751.0,0.0,1,SACHET,-751.0
ACT-AD,2024-05-01,HEALTH CENTER,369.0,26.0,30,BLISTER,-343.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,53.0,1,TABLET,53.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,12339.0,1,SACHET,12339.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,5869.0,1,TABLET,5869.0
ART-SUP,2024-11-01,HEALTH CENTER,,7.0,2,CAPSULE,7.0
ACT-INF,2025-02-01,HEALTH CENTER,282.0,91.0,30,BLISTER,-191.0
ITN,2024-08-01,DISTRICT HOSPITAL,,827.0,50,PIECE,827.0
QUIN,2024-02-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ART-SUP,2024-05-01,HEALTH CENTER,841.0,114.0,2,CAPSULE,-727.0
PYRA-COMP,2025-05-01,HEALTH CENTER,699.0,0.0,1,TABLET,-699.0
ACT-GC,2024-08-01,DISTRICT HOSPITAL,,2.0,30,BLISTER,2.0
QUIN,2025-11-01,HEALTH CENTER,489.0,75.0,1000,TABLET,-414.0
ACT-AD,2025-11-01,HEALTH CENTER,,43.0,30,BLISTER,43.0
QUIN,2025-05-01,HEALTH CENTER,,220.0,1000,TABLET,220.0
ACT-AD,2025-05-01,HEALTH CENTER,,59.0,30,BLISTER,59.0
QUIN,2025-11-01,HEALTH CENTER,,4.0,1000,TABLET,4.0
ACT-AD,2025-02-01,HEALTH CENTER,,2866.0,30,BLISTER,2866.0
RDT,2024-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ART-SUP,2025-02-01,HEALTH CENTER,135.0,0.0,2,CAPSULE,-135.0
RDT,2024-08-01,HEALTH CENTER,,381.0,25,PIECE,381.0
ITN,2025-05-01,HEALTH CENTER,873.0,41.0,50,PIECE,-832.0
PYRA-SAC,2024-05-01,HEALTH CENTER,603.0,0.0,1,SACHET,-603.0
ACT-INF,2024-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-INF,2024-05-01,HEALTH CENTER,,7.0,30,BLISTER,7.0
QUIN,2024-08-01,HEALTH CENTER,459.0,0.0,1000,TABLET,-459.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,0.0,1,SACHET,0.0
SP,2025-02-01,HEALTH CENTER,558.0,3351.0,1000,TABLET,2793.0
PYRA-COMP,2024-08-01,DISTRICT HOSPITAL,,33.0,1,TABLET,33.0
RDT,2025-05-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ACT-SC,2025-08-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ART-INJ,2025-05-01,HEALTH CENTER,,2315.0,5,VIAL,2315.0
ITN,2025-05-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ITN,2024-08-01,HEALTH CENTER,,1410.0,50,PIECE,1410.0
RDT,2024-11-01,HEALTH CENTER,1025.0,622.0,25,PIECE,-403.0
ITN,2025-08-01,HEALTH CENTER,794.0,79.0,50,PIECE,-715.0
ITN,2025-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
SP,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ART-INJ,2024-05-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-SC,2025-02-01,HEALTH CENTER,,248.0,30,BLISTER,248.0
PYRA-COMP,2025-11-01,DISTRICT HOSPITAL,,0.0,1,TABLET,0.0
ART-SUP,2024-02-01,HEALTH CENTER,,251.0,2,CAPSULE,251.0
ACT-GC,2024-05-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
QUIN,2025-02-01,DISTRICT HOSPITAL,1374.0,0.0,1000,TABLET,-1374.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2025-08-01,HEALTH CENTER,,5.0,2,CAPSULE,5.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,236.0,1,SACHET,236.0
ACT-AD,2025-08-01,HEALTH CENTER,,8271.0,30,BLISTER,8271.0
ART-SUP,2024-11-01,HEALTH CENTER,,665.0,2,CAPSULE,665.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2025-11-01,HEALTH CENTER,,2213.0,1000,TABLET,2213.0
QUIN,2025-08-01,HEALTH CENTER,,991.0,1000,TABLET,991.0
ACT-GC,2024-02-01,HEALTH CENTER,867.0,0.0,30,BLISTER,-867.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,246.0,1,SACHET,246.0
PYRA-COMP,2024-08-01,HEALTH CENTER,1397.0,0.0,1,TABLET,-1397.0
ACT-GC,2024-08-01,HEALTH CENTER,,372.0,30,BLISTER,372.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-02-01,HEALTH CENTER,,42.0,5,VIAL,42.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2024-11-01,HEALTH CENTER,194.0,0.0,5,VIAL,-194.0
ACT-INF,2024-08-01,HEALTH CENTER,,321.0,30,BLISTER,321.0
RDT,2025-05-01,HEALTH CENTER,533.0,64.0,25,PIECE,-469.0
SP,2024-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
RDT,2024-05-01,DISTRICT HOSPITAL,,13.0,25,PIECE,13.0
ACT-SC,2025-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ART-SUP,2024-02-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-INJ,2024-11-01,HEALTH CENTER,,105.0,5,VIAL,105.0
ITN,2024-02-01,HEALTH CENTER,,1117.0,50,PIECE,1117.0
ACT-AD,2024-02-01,HEALTH CENTER,1971.0,2059.0,30,BLISTER,88.0
ACT-INF,2024-08-01,HEALTH CENTER,321.0,156.0,30,BLISTER,-165.0
ART-SUP,2024-02-01,HEALTH CENTER,,2989.0,2,CAPSULE,2989.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ITN,2024-02-01,HEALTH CENTER,415.0,5.0,50,PIECE,-410.0
RDT,2024-05-01,HEALTH CENTER,,2965.0,25,PIECE,2965.0
ACT-SC,2024-11-01,DISTRICT HOSPITAL,137.0,73.0,30,BLISTER,-64.0
ACT-INF,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-08-01,DISTRICT HOSPITAL,,1.0,5,VIAL,1.0
ART-INJ,2025-11-01,HEALTH CENTER,,11.0,5,VIAL,11.0
ACT-SC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2025-02-01,HEALTH CENTER,,2859.0,50,PIECE,2859.0
ACT-SC,2024-05-01,DISTRICT HOSPITAL,,1203.0,30,BLISTER,1203.0
QUIN,2025-02-01,DISTRICT HOSPITAL,457.0,2439.0,1000,TABLET,1982.0
PYRA-COMP,2025-05-01,HEALTH CENTER,,0.0,1,TABLET,0.0
QUIN,2025-02-01,HEALTH CENTER,725.0,2012.0,1000,TABLET,1287.0
PYRA-SAC,2024-08-01,HEALTH CENTER,1343.0,6926.0,1,SACHET,5583.0
RDT,2025-08-01,HEALTH CENTER,,28.0,25,PIECE,28.0
PYRA-COMP,2025-08-01,HEALTH CENTER,81.0,0.0,1,TABLET,-81.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,362.0,1,SACHET,362.0
ITN,2024-02-01,HEALTH CENTER,,2.0,50,PIECE,2.0
ACT-SC,2025-11-01,HEALTH CENTER,,1179.0,30,BLISTER,1179.0
PYRA-SAC,2025-05-01,HEALTH CENTER,1242.0,589.0,1,SACHET,-653.0
ART-SUP,2024-11-01,HEALTH CENTER,,206.0,2,CAPSULE,206.0
ACT-INF,2025-02-01,HEALTH CENTER,,131.0,30,BLISTER,131.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,0.0,1,SACHET,0.0
RDT,2025-02-01,HEALTH CENTER,513.0,0.0,25,PIECE,-513.0
ACT-INF,2024-11-01,HEALTH CENTER,,4064.0,30,BLISTER,4064.0
PYRA-COMP,2025-05-01,HEALTH CENTER,,3.0,1,TABLET,3.0
ART-INJ,2024-05-01,HEALTH CENTER,,9.0,5,VIAL,9.0
RDT,2025-11-01,HEALTH CENTER,,14.0,25,PIECE,14.0
ACT-AD,2025-05-01,HEALTH CENTER,,188.0,30,BLISTER,188.0
ACT-AD,2025-11-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
RDT,2024-05-01,HEALTH CENTER,,0.0,25,PIECE,0.0
QUIN,2025-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-SAC,2024-02-01,HEALTH CENTER,106.0,5.0,1,SACHET,-101.0
SP,2024-11-01,HEALTH CENTER,,31.0,1000,TABLET,31.0
ACT-INF,2025-02-01,HEALTH CENTER,1116.0,75.0,30,BLISTER,-1041.0
SP,2025-11-01,HEALTH CENTER,,260.0,1000,TABLET,260.0
ITN,2025-11-01,HEALTH CENTER,,24.0,50,PIECE,24.0
ACT-GC,2025-08-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ART-INJ,2024-02-01,HEALTH CENTER,,2458.0,5,VIAL,2458.0
RDT,2024-11-01,HEALTH CENTER,,6324.0,25,PIECE,6324.0
SP,2024-02-01,DISTRICT HOSPITAL,,321.0,1000,TABLET,321.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,10.0,1,TABLET,10.0
ACT-INF,2024-08-01,HEALTH CENTER,,2026.0,30,BLISTER,2026.0
ITN,2025-08-01,HEALTH CENTER,811.0,2.0,50,PIECE,-809.0
ART-SUP,2024-02-01,HEALTH CENTER,1221.0,258.0,2,CAPSULE,-963.0
ITN,2024-11-01,HEALTH CENTER,,3562.0,50,PIECE,3562.0
ACT-INF,2024-05-01,HEALTH CENTER,,1091.0,30,BLISTER,1091.0
ACT-GC,2024-08-01,HEALTH CENTER,,8516.0,30,BLISTER,8516.0
RDT,2024-02-01,HEALTH CENTER,,189.0,25,PIECE,189.0
ITN,2024-08-01,HEALTH CENTER,,256.0,50,PIECE,256.0
SP,2025-08-01,HEALTH CENTER,,217.0,1000,TABLET,217.0
SP,2024-05-01,HEALTH CENTER,,168.0,1000,TABLET,168.0
RDT,2025-02-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ITN,2025-05-01,HEALTH CENTER,,4078.0,50,PIECE,4078.0
QUIN,2025-02-01,HEALTH CENTER,,10.0,1000,TABLET,10.0
ACT-INF,2025-11-01,HEALTH CENTER,656.0,0.0,30,BLISTER,-656.0
ACT-SC,2024-05-01,HEALTH CENTER,,1526.0,30,BLISTER,1526.0
PYRA-SAC,2024-08-01,DISTRICT HOSPITAL,595.0,0.0,1,SACHET,-595.0
ACT-INF,2024-11-01,HEALTH CENTER,,121.0,30,BLISTER,121.0
RDT,2024-05-01,HEALTH CENTER,,40.0,25,PIECE,40.0
ACT-AD,2024-11-01,HEALTH CENTER,989.0,1368.0,30,BLISTER,379.0
SP,2024-02-01,HEALTH CENTER,,5751.0,1000,TABLET,5751.0
PYRA-SAC,2024-02-01,HEALTH CENTER,,429.0,1,SACHET,429.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-AD,2025-02-01,NATIONAL HOSPITAL,,0.0,30,BLISTER,0.0
ART-SUP,2024-02-01,HEALTH CENTER,280.0,0.0,2,CAPSULE,-280.0
PYRA-SAC,2025-08-01,REGIONAL HOSPITAL,,3507.0,1,SACHET,3507.0
ART-SUP,2025-08-01,HEALTH CENTER,769.0,0.0,2,CAPSULE,-769.0
ART-SUP,2025-08-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
PYRA-COMP,2024-02-01,HEALTH CENTER,605.0,985.0,1,TABLET,380.0
RDT,2025-11-01,HEALTH CENTER,,2353.0,25,PIECE,2353.0
RDT,2024-08-01,HEALTH CENTER,,32.0,25,PIECE,32.0
RDT,2024-05-01,HEALTH CENTER,,15.0,25,PIECE,15.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,73.0,1,TABLET,73.0
QUIN,2024-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-SAC,2025-05-01,HEALTH CENTER,370.0,0.0,1,SACHET,-370.0
ACT-INF,2024-11-01,HEALTH CENTER,313.0,4.0,30,BLISTER,-309.0
PYRA-SAC,2025-02-01,HEALTH CENTER,2514.0,9600.0,1,SACHET,7086.0
ART-INJ,2025-11-01,HEALTH CENTER,1062.0,17.0,5,VIAL,-1045.0
RDT,2024-02-01,HEALTH CENTER,,938.0,25,PIECE,938.0
ACT-SC,2025-02-01,DISTRICT HOSPITAL,914.0,275.0,30,BLISTER,-639.0
ART-SUP,2025-11-01,HEALTH CENTER,1487.0,26.0,2,CAPSULE,-1461.0
ART-SUP,2025-08-01,HEALTH CENTER,,69.0,2,CAPSULE,69.0
ACT-INF,2024-08-01,HEALTH CENTER,,27.0,30,BLISTER,27.0
ACT-SC,2024-08-01,HEALTH CENTER,,33.0,30,BLISTER,33.0
ACT-AD,2025-11-01,HEALTH CENTER,,32.0,30,BLISTER,32.0
ART-INJ,2025-05-01,HEALTH CENTER,161.0,0.0,5,VIAL,-161.0
RDT,2024-05-01,HEALTH CENTER,,24.0,25,PIECE,24.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,17.0,1,TABLET,17.0
ART-SUP,2024-08-01,HEALTH CENTER,996.0,60.0,2,CAPSULE,-936.0
ITN,2025-08-01,HEALTH CENTER,,2.0,50,PIECE,2.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
RDT,2024-08-01,HEALTH CENTER,903.0,472.0,25,PIECE,-431.0
ACT-SC,2025-11-01,HEALTH CENTER,,183.0,30,BLISTER,183.0
PYRA-SAC,2025-11-01,DISTRICT HOSPITAL,,1.0,1,SACHET,1.0
SP,2025-02-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-INF,2025-08-01,HEALTH CENTER,,1713.0,30,BLISTER,1713.0
QUIN,2024-02-01,HEALTH CENTER,,61.0,1000,TABLET,61.0
ACT-INF,2025-11-01,HEALTH CENTER,,3400.0,30,BLISTER,3400.0
RDT,2024-05-01,HEALTH CENTER,,4.0,25,PIECE,4.0
ART-SUP,2025-08-01,HEALTH CENTER,,1134.0,2,CAPSULE,1134.0
ART-INJ,2024-08-01,HEALTH CENTER,1067.0,17.0,5,VIAL,-1050.0
PYRA-SAC,2024-08-01,DISTRICT HOSPITAL,716.0,149.0,1,SACHET,-567.0
SP,2024-05-01,HEALTH CENTER,,84.0,1000,TABLET,84.0
ART-SUP,2025-02-01,HEALTH CENTER,725.0,7.0,2,CAPSULE,-718.0
ACT-GC,2025-05-01,HEALTH CENTER,,2023.0,30,BLISTER,2023.0
ACT-INF,2024-08-01,DISTRICT HOSPITAL,,21.0,30,BLISTER,21.0
ACT-GC,2024-05-01,HEALTH CENTER,1443.0,9799.0,30,BLISTER,8356.0
PYRA-COMP,2025-05-01,HEALTH CENTER,,12.0,1,TABLET,12.0
ART-SUP,2024-11-01,HEALTH CENTER,1432.0,1418.0,2,CAPSULE,-14.0
ART-SUP,2024-05-01,HEALTH CENTER,813.0,257.0,2,CAPSULE,-556.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,8478.0,1,TABLET,8478.0
ART-INJ,2024-05-01,HEALTH CENTER,,163.0,5,VIAL,163.0
ACT-AD,2024-02-01,HEALTH CENTER,558.0,46.0,30,BLISTER,-512.0
ACT-INF,2024-02-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
SP,2024-11-01,HEALTH CENTER,918.0,10.0,1000,TABLET,-908.0
ITN,2025-05-01,HEALTH CENTER,,3501.0,50,PIECE,3501.0
ACT-INF,2025-02-01,HEALTH CENTER,,119.0,30,BLISTER,119.0
SP,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
RDT,2025-02-01,HEALTH CENTER,,7.0,25,PIECE,7.0
ACT-GC,2024-05-01,HEALTH CENTER,,3333.0,30,BLISTER,3333.0
ITN,2025-02-01,HEALTH CENTER,505.0,0.0,50,PIECE,-505.0
RDT,2025-08-01,HEALTH CENTER,,1.0,25,PIECE,1.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,357.0,1,SACHET,357.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2024-02-01,HEALTH CENTER,,3.0,1000,TABLET,3.0
ACT-AD,2024-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-08-01,HEALTH CENTER,,1.0,5,VIAL,1.0
QUIN,2024-08-01,DISTRICT HOSPITAL,,0.0,1000,TABLET,0.0
ART-INJ,2024-02-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ART-INJ,2025-11-01,HEALTH CENTER,,285.0,5,VIAL,285.0
PYRA-SAC,2024-11-01,HEALTH CENTER,92.0,0.0,1,SACHET,-92.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
SP,2024-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ART-INJ,2024-11-01,HEALTH CENTER,,20887.0,5,VIAL,20887.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,1305.0,1,TABLET,1305.0
ACT-AD,2024-11-01,DISTRICT HOSPITAL,351.0,1.0,30,BLISTER,-350.0
ACT-GC,2024-11-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ACT-GC,2024-11-01,HEALTH CENTER,361.0,26.0,30,BLISTER,-335.0
ACT-AD,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2025-08-01,HEALTH CENTER,,410.0,2,CAPSULE,410.0
RDT,2024-08-01,HEALTH CENTER,,107.0,25,PIECE,107.0
ACT-AD,2025-02-01,HEALTH CENTER,,78.0,30,BLISTER,78.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-02-01,HEALTH CENTER,681.0,168.0,1,TABLET,-513.0
ART-INJ,2025-08-01,HEALTH CENTER,,0.0,5,VIAL,0.0
PYRA-SAC,2025-05-01,HEALTH CENTER,469.0,0.0,1,SACHET,-469.0
SP,2024-02-01,HEALTH CENTER,905.0,62.0,1000,TABLET,-843.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,49.0,1,SACHET,49.0
RDT,2024-11-01,HEALTH CENTER,524.0,0.0,25,PIECE,-524.0
ACT-GC,2024-11-01,DISTRICT HOSPITAL,,143.0,30,BLISTER,143.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,317.0,1,SACHET,317.0
ART-SUP,2025-11-01,HEALTH CENTER,,10263.0,2,CAPSULE,10263.0
ACT-SC,2024-05-01,HEALTH CENTER,960.0,9.0,30,BLISTER,-951.0
ACT-INF,2025-08-01,HEALTH CENTER,238.0,0.0,30,BLISTER,-238.0
SP,2025-11-01,HEALTH CENTER,,4711.0,1000,TABLET,4711.0
QUIN,2024-02-01,HEALTH CENTER,,1263.0,1000,TABLET,1263.0
ART-INJ,2025-08-01,HEALTH CENTER,,1.0,5,VIAL,1.0
ACT-AD,2025-05-01,HEALTH CENTER,553.0,29.0,30,BLISTER,-524.0
RDT,2024-02-01,HEALTH CENTER,,7.0,25,PIECE,7.0
ACT-GC,2024-08-01,HEALTH CENTER,577.0,187.0,30,BLISTER,-390.0
RDT,2024-02-01,HEALTH CENTER,,3071.0,25,PIECE,3071.0
ACT-AD,2025-08-01,HEALTH CENTER,,321.0,30,BLISTER,321.0
QUIN,2024-08-01,HEALTH CENTER,,13339.0,1000,TABLET,13339.0
RDT,2024-11-01,HEALTH CENTER,,7281.0,25,PIECE,7281.0
QUIN,2024-08-01,HEALTH CENTER,,3.0,1000,TABLET,3.0
ITN,2024-08-01,DISTRICT HOSPITAL,,3496.0,50,PIECE,3496.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,59.0,1,SACHET,59.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-05-01,HEALTH CENTER,1652.0,517.0,2,CAPSULE,-1135.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
RDT,2024-08-01,HEALTH CENTER,,3981.0,25,PIECE,3981.0
ART-INJ,2025-11-01,HEALTH CENTER,443.0,0.0,5,VIAL,-443.0
SP,2025-02-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,812.0,30,BLISTER,812.0
ACT-SC,2024-11-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2025-02-01,REGIONAL HOSPITAL,644.0,21.0,30,BLISTER,-623.0
ART-INJ,2024-02-01,HEALTH CENTER,195.0,0.0,5,VIAL,-195.0
ACT-GC,2024-08-01,HEALTH CENTER,242.0,213.0,30,BLISTER,-29.0
ACT-GC,2024-08-01,HEALTH CENTER,,20596.0,30,BLISTER,20596.0
PYRA-SAC,2024-02-01,HEALTH CENTER,603.0,1146.0,1,SACHET,543.0
ART-INJ,2024-11-01,HEALTH CENTER,127.0,0.0,5,VIAL,-127.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-11-01,HEALTH CENTER,,7645.0,2,CAPSULE,7645.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,5.0,1,SACHET,5.0
QUIN,2024-08-01,HEALTH CENTER,,304.0,1000,TABLET,304.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,19.0,1,TABLET,19.0
PYRA-SAC,2024-11-01,HEALTH CENTER,412.0,680.0,1,SACHET,268.0
ACT-GC,2024-05-01,HEALTH CENTER,519.0,28.0,30,BLISTER,-491.0
ACT-GC,2025-05-01,HEALTH CENTER,,5433.0,30,BLISTER,5433.0
RDT,2025-02-01,HEALTH CENTER,,2229.0,25,PIECE,2229.0
SP,2024-11-01,HEALTH CENTER,,426.0,1000,TABLET,426.0
PYRA-COMP,2024-05-01,HEALTH CENTER,2335.0,5780.0,1,TABLET,3445.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2024-08-01,HEALTH CENTER,,0.0,5,VIAL,0.0
SP,2025-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
QUIN,2025-08-01,DISTRICT HOSPITAL,,985.0,1000,TABLET,985.0
ITN,2024-05-01,HEALTH CENTER,582.0,1.0,50,PIECE,-581.0
ITN,2024-11-01,HEALTH CENTER,234.0,84.0,50,PIECE,-150.0
QUIN,2024-08-01,HEALTH CENTER,,401.0,1000,TABLET,401.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,3590.0,1,TABLET,3590.0
ART-INJ,2025-02-01,HEALTH CENTER,478.0,12.0,5,VIAL,-466.0
RDT,2024-11-01,HEALTH CENTER,,742.0,25,PIECE,742.0
ITN,2024-02-01,HEALTH CENTER,,2944.0,50,PIECE,2944.0
ACT-INF,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2025-11-01,HEALTH CENTER,,39.0,2,CAPSULE,39.0
ACT-SC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-05-01,HEALTH CENTER,,345.0,2,CAPSULE,345.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
QUIN,2024-05-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ART-SUP,2025-08-01,HEALTH CENTER,112.0,0.0,2,CAPSULE,-112.0
QUIN,2025-05-01,HEALTH CENTER,,1154.0,1000,TABLET,1154.0
ART-INJ,2025-02-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ITN,2024-05-01,HEALTH CENTER,,0.0,50,PIECE,0.0
RDT,2025-08-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ACT-GC,2024-08-01,REGIONAL HOSPITAL,,14055.0,30,BLISTER,14055.0
ART-SUP,2025-08-01,HEALTH CENTER,512.0,272.0,2,CAPSULE,-240.0
SP,2025-05-01,HEALTH CENTER,,185.0,1000,TABLET,185.0
