product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
SP,Sep 2025,HEALTH CENTER,1813.0,65.0,,3119.0,,,-688,1072.0,30,DISTRICT31,TABLET
ITN,Jun 2025,HEALTH CENTER,,,272.0,,,1850.0,-96,288.0,50,DISTRICT13,PIECE
ITN,Jan 2024,HEALTH CENTER,657.0,,,224.0,,895.0,-78,,30,DISTRICT32,PIECE
ACT-AD,Nov 2025,HEALTH CENTER,2864.0,0.0,,1304.0,620.0,1714.0,-399,454.0,30,DISTRICT20,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,1687.0,46.0,497.0,1657.0,,6426.0,389,593.0,30,DISTRICT23,VIAL
RDT,Aug 2024,HEALTH CENTER,1771.0,,1299.0,1506.0,,4.0,-77,1908.0,1,DISTRICT23,PIECE
SP,Nov 2024,HEALTH CENTER,1316.0,0.0,313.0,,,55.0,108,168.0,30,DISTRICT32,TABLET
ART-INJ,Jul 2024,HEALTH CENTER,,29.0,81.0,1216.0,1586.0,4.0,-2,67.0,1000,DISTRICT23,VIAL
ART-INJ,Nov 2025,HEALTH CENTER,1053.0,52.0,786.0,,,6244.0,298,,30,DISTRICT28,VIAL
QUIN,Jul 2025,HEALTH CENTER,653.0,0.0,13.0,52.0,,,-78,,30,DISTRICT15,TABLET
PYRA-COMP,Jul 2025,HEALTH CENTER,,,1039.0,,,586.0,-84,966.0,1,DISTRICT4,TABLET
SP,Mar 2024,HEALTH CENTER,485.0,,109.0,677.0,,1275.0,240,,1000,DISTRICT24,TABLET
PYRA-SAC,Dec 2023,HEALTH CENTER,290.0,13.0,156.0,126.0,,2.0,-312,25.0,5,DISTRICT3,SACHET
PYRA-COMP,Feb 2025,DISTRICT HOSPITAL,569.0,1131.0,780.0,1777.0,,,-17,753.0,1,DISTRICT33,TABLET
ART-INJ,Mar 2025,HEALTH CENTER,325.0,,189.0,70.0,,332.0,-173,140.0,30,DISTRICT13,VIAL
PYRA-SAC,Jun 2024,HEALTH CENTER,330.0,,472.0,201.0,,5301.0,-88,223.0,5,DISTRICT3,SACHET
ART-INJ,Jun 2025,HEALTH CENTER,266.0,2.0,14.0,462.0,317.0,,310,,1,DISTRICT27,VIAL
RDT,Dec 2024,HEALTH CENTER,2431.0,20.0,,1746.0,405.0,2.0,311,,25,DISTRICT13,PIECE
ACT-INF,Oct 2024,HEALTH CENTER,145.0,0.0,20.0,140.0,484.0,79.0,75,26.0,30,DISTRICT36,BLISTER
ACT-AD,May 2024,HEALTH CENTER,671.0,10.0,,1718.0,,0.0,-318,65.0,1,DISTRICT3,BLISTER
ACT-AD,Dec 2024,DISTRICT HOSPITAL,,2.0,,,,1.0,115,122.0,1000,DISTRICT23,BLISTER
PYRA-SAC,Aug 2024,HEALTH CENTER,21.0,0.0,,,,,-939,0.0,2,DISTRICT31,SACHET
ART-SUP,Apr 2025,DISTRICT HOSPITAL,978.0,512.0,341.0,1648.0,,14.0,-261,420.0,50,DISTRICT32,CAPSULE
ACT-AD,Mar 2025,HEALTH CENTER,246.0,,,107.0,91.0,1.0,-584,,30,DISTRICT19,BLISTER
ACT-SC,Feb 2025,HEALTH CENTER,,,,809.0,611.0,388.0,-4,205.0,1000,DISTRICT26,BLISTER
SP,Feb 2024,HEALTH CENTER,,,102.0,205.0,,,-260,47.0,1000,DISTRICT32,TABLET
ART-SUP,Dec 2023,HEALTH CENTER,1323.0,0.0,225.0,,,,-100,198.0,30,DISTRICT3,CAPSULE
PYRA-SAC,Aug 2024,HEALTH CENTER,,1.0,66.0,790.0,,29.0,-556,,2,DISTRICT35,SACHET
QUIN,Aug 2025,HEALTH CENTER,,9.0,520.0,2417.0,,11.0,350,213.0,30,DISTRICT26,TABLET
ACT-INF,Oct 2024,DISTRICT HOSPITAL,155.0,72.0,45.0,,,5.0,-18,,30,DISTRICT25,BLISTER
ACT-AD,Apr 2025,HEALTH CENTER,,1.0,19.0,,,0.0,91,,30,DISTRICT8,BLISTER
ART-SUP,Feb 2024,HEALTH CENTER,613.0,,54.0,256.0,,536.0,-324,51.0,1,DISTRICT33,CAPSULE
ACT-SC,May 2025,HEALTH CENTER,397.0,165.0,,,1257.0,5666.0,-100,118.0,50,DISTRICT23,BLISTER
RDT,Jun 2024,HEALTH CENTER,3684.0,169.0,598.0,4537.0,,,228,294.0,1000,DISTRICT6,PIECE
ART-INJ,Jan 2024,HEALTH CENTER,,5.0,,,1443.0,15.0,-227,,2,DISTRICT32,VIAL
ACT-INF,Jan 2025,HEALTH CENTER,911.0,2454.0,455.0,2954.0,,,-256,246.0,30,DISTRICT14,BLISTER
ACT-AD,Oct 2024,HEALTH CENTER,1762.0,1.0,775.0,2719.0,1172.0,686.0,385,,30,DISTRICT9,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,2439.0,,435.0,,,0.0,-190,258.0,50,DISTRICT33,BLISTER
ART-SUP,Mar 2024,HEALTH CENTER,1752.0,,563.0,921.0,443.0,709.0,-60,270.0,1,DISTRICT25,CAPSULE
ACT-SC,Apr 2025,HEALTH CENTER,1195.0,4.0,,558.0,386.0,1.0,579,22.0,100,DISTRICT33,BLISTER
PYRA-COMP,Aug 2025,HEALTH CENTER,2279.0,,309.0,1513.0,833.0,288.0,-474,263.0,100,DISTRICT36,TABLET
ACT-INF,Oct 2025,HEALTH CENTER,,158.0,,6329.0,806.0,559.0,154,,30,DISTRICT30,BLISTER
SP,Jul 2024,HEALTH CENTER,2434.0,0.0,,,,,-55,192.0,30,DISTRICT28,TABLET
ACT-AD,Apr 2025,HEALTH CENTER,,0.0,109.0,1060.0,457.0,,-396,66.0,50,DISTRICT16,BLISTER
PYRA-COMP,Apr 2024,HEALTH CENTER,1650.0,32.0,,2505.0,,,81,205.0,2,DISTRICT29,TABLET
ITN,Jul 2024,HEALTH CENTER,155.0,,6.0,117.0,,,-105,29.0,30,DISTRICT14,PIECE
ACT-INF,Nov 2024,HEALTH CENTER,492.0,191.0,,497.0,,548.0,-785,652.0,1000,DISTRICT8,BLISTER
RDT,Oct 2025,HEALTH CENTER,1250.0,,133.0,389.0,,7.0,363,176.0,50,DISTRICT28,PIECE
ITN,Aug 2025,HEALTH CENTER,171.0,0.0,,69.0,26.0,0.0,-1026,27.0,5,DISTRICT3,PIECE
SP,Aug 2025,HEALTH CENTER,,0.0,92.0,396.0,,526.0,-149,,1000,DISTRICT20,TABLET
PYRA-SAC,Oct 2025,HEALTH CENTER,536.0,,488.0,470.0,,117.0,236,149.0,1,DISTRICT1,SACHET
QUIN,Jun 2024,HEALTH CENTER,1753.0,15.0,,1006.0,,,430,126.0,30,DISTRICT31,TABLET
ART-INJ,Apr 2024,HEALTH CENTER,3548.0,0.0,830.0,1521.0,441.0,1065.0,39,,50,DISTRICT25,VIAL
QUIN,Oct 2025,HEALTH CENTER,1212.0,,353.0,799.0,,0.0,88,167.0,1000,DISTRICT8,TABLET
ART-INJ,Sep 2024,HEALTH CENTER,2695.0,389.0,,1490.0,,227.0,240,352.0,1,DISTRICT20,VIAL
ITN,Dec 2023,HEALTH CENTER,2475.0,0.0,622.0,,,212.0,725,,30,DISTRICT4,PIECE
ACT-AD,Mar 2024,HEALTH CENTER,192.0,0.0,40.0,27.0,,,-332,26.0,5,DISTRICT32,BLISTER
ACT-SC,Jan 2024,DISTRICT HOSPITAL,54.0,,110.0,49.0,,,-405,,30,DISTRICT14,BLISTER
ART-SUP,Jun 2025,HEALTH CENTER,1109.0,0.0,6.0,46.0,,0.0,151,0.0,2,DISTRICT31,CAPSULE
ACT-INF,Jul 2025,HEALTH CENTER,,,334.0,,,,-321,209.0,30,DISTRICT25,BLISTER
ART-SUP,Dec 2024,HEALTH CENTER,4145.0,73.0,,2707.0,,0.0,-746,413.0,2,DISTRICT38,CAPSULE
ART-INJ,Oct 2025,HEALTH CENTER,,139.0,,,,266.0,442,31.0,1,DISTRICT25,VIAL
PYRA-COMP,Jun 2024,HEALTH CENTER,,0.0,51.0,79.0,,85.0,153,8.0,5,DISTRICT3,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,,7.0,79.0,1724.0,,5.0,727,35.0,5,DISTRICT8,CAPSULE
ACT-SC,Nov 2025,HEALTH CENTER,,0.0,72.0,449.0,473.0,0.0,235,,1000,DISTRICT15,BLISTER
QUIN,Jul 2024,DISTRICT HOSPITAL,,,47.0,441.0,576.0,0.0,-380,27.0,1000,DISTRICT16,TABLET
RDT,Aug 2025,DISTRICT HOSPITAL,217.0,7.0,127.0,566.0,,0.0,-992,,30,DISTRICT29,PIECE
ACT-AD,Feb 2025,HEALTH CENTER,1208.0,0.0,77.0,615.0,,0.0,190,80.0,50,DISTRICT24,BLISTER
ART-INJ,Apr 2024,HEALTH CENTER,2329.0,357.0,,2949.0,486.0,263.0,77,793.0,1,DISTRICT23,VIAL
ACT-AD,Sep 2024,HEALTH CENTER,1552.0,2.0,178.0,,,,-367,158.0,2,DISTRICT25,BLISTER
PYRA-SAC,Jul 2024,DISTRICT HOSPITAL,2829.0,1312.0,,3449.0,,69.0,592,,25,DISTRICT9,SACHET
ACT-INF,Jun 2025,HEALTH CENTER,452.0,,79.0,,595.0,0.0,134,107.0,30,DISTRICT31,BLISTER
ITN,May 2024,HEALTH CENTER,,,,15.0,,28.0,503,1.0,1,DISTRICT36,PIECE
ACT-GC,Apr 2024,DISTRICT HOSPITAL,,41.0,92.0,229.0,1440.0,3661.0,-462,,30,DISTRICT38,BLISTER
ACT-INF,Dec 2023,DISTRICT HOSPITAL,,1.0,5.0,,,1.0,-230,0.0,2,DISTRICT23,BLISTER
ART-INJ,Apr 2025,HEALTH CENTER,741.0,52.0,,1610.0,973.0,5158.0,888,105.0,1,DISTRICT14,VIAL
PYRA-SAC,Feb 2025,HEALTH CENTER,,1365.0,,281.0,,,80,73.0,1,DISTRICT25,SACHET
ITN,Jul 2024,HEALTH CENTER,,1.0,359.0,,852.0,6398.0,219,,1,DISTRICT32,PIECE
SP,Dec 2023,HEALTH CENTER,140.0,3.0,38.0,,983.0,0.0,-121,8.0,1,DISTRICT9,TABLET
QUIN,Sep 2024,DISTRICT HOSPITAL,49.0,2.0,40.0,8.0,2217.0,141.0,247,13.0,1000,DISTRICT2,TABLET
SP,Jan 2024,HEALTH CENTER,1310.0,270.0,,,,4391.0,-387,268.0,50,DISTRICT7,TABLET
ACT-INF,Oct 2025,HEALTH CENTER,1130.0,0.0,107.0,,,0.0,68,,1,DISTRICT20,BLISTER
ITN,Oct 2024,HEALTH CENTER,2407.0,,61.0,1313.0,,4.0,800,44.0,30,DISTRICT38,PIECE
ITN,Sep 2025,HEALTH CENTER,2731.0,,393.0,,272.0,2.0,-197,446.0,30,DISTRICT24,PIECE
PYRA-SAC,Aug 2024,DISTRICT HOSPITAL,928.0,,,,,13.0,77,30.0,2,DISTRICT13,SACHET
ACT-SC,Oct 2025,HEALTH CENTER,598.0,,344.0,579.0,,147.0,453,182.0,30,DISTRICT10,BLISTER
ART-INJ,Apr 2024,HEALTH CENTER,1946.0,,,647.0,,1730.0,506,,30,DISTRICT7,VIAL
ART-INJ,Jul 2024,HEALTH CENTER,1410.0,12.0,,275.0,,8643.0,-726,,25,DISTRICT36,VIAL
ART-SUP,Mar 2024,HEALTH CENTER,,0.0,,201.0,,14.0,261,99.0,1,DISTRICT3,CAPSULE
ACT-INF,Jan 2025,HEALTH CENTER,925.0,1981.0,102.0,,,1.0,318,345.0,30,DISTRICT18,BLISTER
ART-INJ,Nov 2024,HEALTH CENTER,5.0,,3.0,,,1763.0,372,7.0,30,DISTRICT30,VIAL
ACT-AD,Feb 2024,HEALTH CENTER,5173.0,72.0,1464.0,3921.0,,600.0,-833,,50,DISTRICT10,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,1715.0,529.0,514.0,,,5.0,-231,537.0,25,DISTRICT12,VIAL
ACT-GC,Jan 2024,HEALTH CENTER,933.0,0.0,,,,4690.0,-588,366.0,1000,DISTRICT38,BLISTER
ART-SUP,Dec 2024,HEALTH CENTER,125.0,31.0,283.0,,,0.0,49,77.0,1,DISTRICT32,CAPSULE
ACT-AD,Sep 2025,HEALTH CENTER,1356.0,3.0,704.0,476.0,,8345.0,669,1069.0,50,DISTRICT31,BLISTER
ACT-GC,Dec 2023,HEALTH CENTER,140.0,4.0,20.0,280.0,,,-280,74.0,30,DISTRICT22,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,1832.0,,135.0,398.0,656.0,578.0,-113,69.0,30,DISTRICT32,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,6015.0,331.0,1598.0,4535.0,,17542.0,-283,2197.0,30,DISTRICT3,TABLET
ACT-SC,Jun 2025,HEALTH CENTER,1569.0,1570.0,572.0,2153.0,,2301.0,491,,50,DISTRICT2,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,1712.0,14.0,117.0,293.0,,0.0,-379,35.0,30,DISTRICT15,VIAL
ART-SUP,Oct 2024,HEALTH CENTER,,,10.0,57.0,304.0,0.0,-280,5.0,50,DISTRICT33,CAPSULE
ACT-AD,Mar 2025,HEALTH CENTER,80.0,0.0,13.0,57.0,,,402,2.0,30,DISTRICT11,BLISTER
ITN,Jun 2024,HEALTH CENTER,114.0,0.0,37.0,379.0,,178.0,450,,30,DISTRICT30,PIECE
ACT-GC,Feb 2025,HEALTH CENTER,1303.0,4.0,1058.0,3462.0,2321.0,5718.0,535,1783.0,1000,DISTRICT11,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,104.0,3068.0,,306.0,1959.0,,42,159.0,30,DISTRICT21,VIAL
ACT-SC,Mar 2024,HEALTH CENTER,,96.0,,,,116.0,-248,379.0,30,DISTRICT7,BLISTER
ART-SUP,Sep 2025,HEALTH CENTER,4782.0,7.0,327.0,681.0,,20.0,-381,292.0,30,DISTRICT26,CAPSULE
ACT-SC,Sep 2025,HEALTH CENTER,40.0,73.0,,20.0,,118.0,-543,13.0,1,DISTRICT23,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,1709.0,,902.0,,767.0,,458,1025.0,1,DISTRICT1,BLISTER
ITN,Dec 2023,HEALTH CENTER,2132.0,456.0,679.0,5242.0,,166.0,779,291.0,1000,DISTRICT36,PIECE
ACT-SC,Jan 2024,HEALTH CENTER,884.0,2.0,,731.0,,64.0,-614,,30,DISTRICT21,BLISTER
ITN,Feb 2024,HEALTH CENTER,379.0,1.0,,512.0,,105.0,-299,149.0,30,DISTRICT36,PIECE
ACT-INF,Jul 2025,HEALTH CENTER,743.0,0.0,,,610.0,,-152,357.0,25,DISTRICT29,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,,,1179.0,9835.0,,29.0,37,1316.0,1000,DISTRICT37,BLISTER
ACT-SC,Feb 2025,REGIONAL HOSPITAL,,,275.0,2952.0,753.0,0.0,-152,86.0,30,DISTRICT35,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,,0.0,7.0,5.0,,,-29,0.0,30,DISTRICT5,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,956.0,518.0,66.0,2329.0,,0.0,291,66.0,1000,DISTRICT37,BLISTER
PYRA-COMP,Jun 2025,HEALTH CENTER,1836.0,,,2117.0,,,141,577.0,30,DISTRICT2,TABLET
RDT,Oct 2024,HEALTH CENTER,,,90.0,99.0,,3026.0,137,10.0,30,DISTRICT16,PIECE
ACT-GC,Mar 2025,HEALTH CENTER,3.0,0.0,2.0,41.0,,2.0,-669,0.0,50,DISTRICT23,BLISTER
PYRA-COMP,Dec 2023,HEALTH CENTER,2517.0,141.0,496.0,680.0,,745.0,-100,621.0,30,DISTRICT6,TABLET
RDT,Nov 2025,HEALTH CENTER,2087.0,,,753.0,,365.0,-824,517.0,2,DISTRICT33,PIECE
ART-SUP,Jul 2024,HEALTH CENTER,1491.0,283.0,,993.0,,,-503,280.0,1,DISTRICT2,CAPSULE
ACT-AD,May 2024,HEALTH CENTER,,30.0,,,1655.0,6.0,604,482.0,30,DISTRICT6,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,990.0,2.0,402.0,5119.0,,2024.0,357,278.0,50,DISTRICT5,CAPSULE
ACT-AD,Oct 2025,HEALTH CENTER,265.0,706.0,155.0,,,865.0,204,65.0,50,DISTRICT11,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,771.0,107.0,85.0,494.0,,28.0,395,41.0,30,DISTRICT7,BLISTER
ART-INJ,Jun 2024,HEALTH CENTER,400.0,107.0,124.0,1078.0,,335.0,126,47.0,50,DISTRICT33,VIAL
PYRA-SAC,Aug 2024,HEALTH CENTER,1893.0,79.0,648.0,1281.0,,1835.0,-51,,25,DISTRICT24,SACHET
PYRA-COMP,Jan 2024,HEALTH CENTER,39.0,70.0,87.0,160.0,,266.0,-138,172.0,25,DISTRICT6,TABLET
ACT-AD,Jan 2024,HEALTH CENTER,2526.0,0.0,317.0,,,0.0,-189,,30,DISTRICT29,BLISTER
ITN,Feb 2024,HEALTH CENTER,876.0,6.0,185.0,,,705.0,120,552.0,1,DISTRICT26,PIECE
ACT-SC,Jun 2025,HEALTH CENTER,336.0,0.0,,498.0,,22.0,314,39.0,1,DISTRICT20,BLISTER
PYRA-COMP,Jun 2024,HEALTH CENTER,3855.0,,,2908.0,,0.0,92,502.0,2,DISTRICT31,TABLET
QUIN,Mar 2024,HEALTH CENTER,1068.0,,73.0,560.0,,3.0,-74,60.0,1000,DISTRICT5,TABLET
SP,Jan 2025,HEALTH CENTER,1126.0,18.0,446.0,541.0,,949.0,-120,272.0,30,DISTRICT35,TABLET
ART-SUP,Mar 2025,HEALTH CENTER,522.0,,,905.0,,,-255,275.0,30,DISTRICT25,CAPSULE
RDT,May 2024,DISTRICT HOSPITAL,225.0,40.0,21.0,,264.0,12.0,330,,2,DISTRICT20,PIECE
ACT-SC,Apr 2024,REGIONAL HOSPITAL,1047.0,1.0,168.0,140.0,1904.0,127.0,-114,239.0,1000,DISTRICT26,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,573.0,9.0,450.0,,,1401.0,-277,,2,DISTRICT13,TABLET
ACT-SC,Jul 2025,HEALTH CENTER,,20.0,183.0,,,29.0,42,16.0,1,DISTRICT15,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,,8.0,152.0,,1189.0,0.0,-504,118.0,25,DISTRICT9,BLISTER
SP,Oct 2025,HEALTH CENTER,1164.0,,,1910.0,1247.0,316.0,314,161.0,30,DISTRICT23,TABLET
ACT-SC,Apr 2025,HEALTH CENTER,,0.0,24.0,,,6.0,-137,,1,DISTRICT33,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,226.0,,251.0,97.0,,49.0,-66,206.0,30,DISTRICT36,VIAL
ACT-INF,Mar 2024,HEALTH CENTER,,11.0,2.0,52.0,195.0,0.0,-149,0.0,30,DISTRICT3,BLISTER
ART-SUP,Jul 2025,DISTRICT HOSPITAL,238.0,397.0,195.0,613.0,901.0,3.0,235,,30,DISTRICT3,CAPSULE
SP,Nov 2024,HEALTH CENTER,582.0,57.0,199.0,801.0,179.0,0.0,384,117.0,30,DISTRICT13,TABLET
PYRA-COMP,Jul 2025,HEALTH CENTER,,54.0,484.0,,,854.0,-389,434.0,25,DISTRICT20,TABLET
RDT,Aug 2025,HEALTH CENTER,,0.0,,215.0,1248.0,329.0,-211,246.0,1,DISTRICT20,PIECE
ACT-GC,Dec 2023,DISTRICT HOSPITAL,,,,69.0,,126.0,-380,151.0,100,DISTRICT29,BLISTER
ART-SUP,Jul 2025,HEALTH CENTER,2086.0,1.0,,2133.0,1010.0,1628.0,-140,,1,DISTRICT36,CAPSULE
ACT-AD,Oct 2024,HEALTH CENTER,44.0,4.0,,71.0,,0.0,141,11.0,50,DISTRICT31,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,,11.0,29.0,,407.0,1.0,-18,,1,DISTRICT7,TABLET
ACT-INF,Aug 2025,HEALTH CENTER,357.0,138.0,176.0,,670.0,,-30,175.0,1,DISTRICT6,BLISTER
PYRA-SAC,Jul 2024,HEALTH CENTER,,8.0,443.0,1479.0,965.0,5.0,116,473.0,25,DISTRICT32,SACHET
PYRA-COMP,Apr 2024,HEALTH CENTER,4714.0,,,,,0.0,-275,399.0,1,DISTRICT32,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,6789.0,2.0,2373.0,7610.0,,11292.0,417,2173.0,1000,DISTRICT30,BLISTER
ART-INJ,Apr 2024,HEALTH CENTER,,125.0,,833.0,,207.0,-310,155.0,1,DISTRICT36,VIAL
QUIN,Nov 2024,HEALTH CENTER,58.0,0.0,,,643.0,0.0,231,,30,DISTRICT1,TABLET
ART-INJ,May 2024,HEALTH CENTER,1299.0,,,873.0,,259.0,150,131.0,50,DISTRICT24,VIAL
QUIN,Jul 2024,HEALTH CENTER,,,,,,0.0,743,,1000,DISTRICT20,TABLET
RDT,Dec 2024,HEALTH CENTER,,0.0,412.0,1820.0,1080.0,,-423,,50,DISTRICT19,PIECE
QUIN,Jan 2025,HEALTH CENTER,,1.0,46.0,263.0,,0.0,529,36.0,1000,DISTRICT24,TABLET
PYRA-SAC,Jan 2025,HEALTH CENTER,833.0,,228.0,1624.0,1149.0,8.0,697,89.0,2,DISTRICT20,SACHET
ART-INJ,May 2025,HEALTH CENTER,,424.0,767.0,,,,-37,554.0,50,DISTRICT21,VIAL
ACT-AD,Dec 2023,HEALTH CENTER,0.0,169.0,2.0,1.0,,445.0,-488,2.0,30,DISTRICT3,BLISTER
ITN,May 2024,HEALTH CENTER,,15.0,608.0,476.0,,,872,274.0,30,DISTRICT20,PIECE
ACT-SC,Jun 2024,HEALTH CENTER,1028.0,363.0,445.0,,,669.0,111,,30,DISTRICT26,BLISTER
ACT-AD,Mar 2025,HEALTH CENTER,,2.0,846.0,1115.0,396.0,12017.0,-211,,50,DISTRICT13,BLISTER
SP,Nov 2024,HEALTH CENTER,,5.0,,680.0,,0.0,-736,,1000,DISTRICT17,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,280.0,,442.0,682.0,,2178.0,-277,,2,DISTRICT10,TABLET
RDT,Nov 2025,HEALTH CENTER,4733.0,4.0,,,,,832,1293.0,50,DISTRICT19,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,,,,446.0,,53.0,-309,,25,DISTRICT16,VIAL
ITN,Oct 2024,HEALTH CENTER,321.0,,172.0,,,,319,157.0,30,DISTRICT36,PIECE
PYRA-COMP,Jun 2024,HEALTH CENTER,124.0,1.0,82.0,505.0,1095.0,528.0,32,108.0,5,DISTRICT26,TABLET
SP,Sep 2025,HEALTH CENTER,724.0,4.0,,2216.0,1449.0,0.0,-245,38.0,2,DISTRICT9,TABLET
PYRA-SAC,May 2024,HEALTH CENTER,,,119.0,334.0,720.0,68.0,42,87.0,30,DISTRICT28,SACHET
QUIN,Feb 2024,HEALTH CENTER,,438.0,83.0,123.0,256.0,0.0,-503,2.0,1000,DISTRICT9,TABLET
ACT-INF,Sep 2024,HEALTH CENTER,,0.0,786.0,,,2563.0,576,1371.0,30,DISTRICT1,BLISTER
ACT-GC,May 2025,HEALTH CENTER,524.0,0.0,,,,6.0,-24,,1000,DISTRICT32,BLISTER
QUIN,May 2025,HEALTH CENTER,,286.0,179.0,879.0,,,591,,30,DISTRICT20,TABLET
ITN,Mar 2025,HEALTH CENTER,468.0,0.0,,184.0,,5.0,501,78.0,2,DISTRICT20,PIECE
ACT-GC,Oct 2024,HEALTH CENTER,98.0,3072.0,22.0,1154.0,77.0,0.0,-278,3.0,1000,DISTRICT32,BLISTER
ACT-SC,Feb 2025,HEALTH CENTER,2243.0,,246.0,2206.0,820.0,84.0,-185,170.0,5,DISTRICT24,BLISTER
PYRA-SAC,Oct 2024,HEALTH CENTER,125.0,12.0,97.0,202.0,,1.0,-602,31.0,5,DISTRICT9,SACHET
ACT-AD,Sep 2025,HEALTH CENTER,,,523.0,5134.0,,4987.0,303,,50,DISTRICT14,BLISTER
ART-INJ,May 2025,HEALTH CENTER,139.0,16.0,,32.0,,0.0,8,4.0,50,DISTRICT5,VIAL
ACT-INF,Aug 2024,DISTRICT HOSPITAL,,135.0,295.0,,,1056.0,-325,177.0,30,DISTRICT29,BLISTER
ITN,May 2024,HEALTH CENTER,,0.0,195.0,516.0,,853.0,384,55.0,1000,DISTRICT29,PIECE
ART-SUP,Aug 2025,HEALTH CENTER,832.0,2241.0,294.0,1172.0,,1.0,595,135.0,30,DISTRICT15,CAPSULE
ACT-GC,Jul 2024,HEALTH CENTER,1530.0,0.0,414.0,94.0,,8.0,-277,48.0,25,DISTRICT19,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,6.0,,3.0,,,4.0,-700,2.0,30,DISTRICT2,BLISTER
ART-SUP,May 2024,HEALTH CENTER,401.0,,129.0,1549.0,,40.0,-510,128.0,5,DISTRICT32,CAPSULE
PYRA-COMP,Feb 2024,HEALTH CENTER,90.0,,,171.0,694.0,,586,43.0,100,DISTRICT9,TABLET
RDT,Jan 2024,HEALTH CENTER,744.0,55.0,,544.0,,,-31,266.0,30,DISTRICT29,PIECE
RDT,Oct 2025,DISTRICT HOSPITAL,159.0,0.0,18.0,4.0,498.0,0.0,87,17.0,1,DISTRICT20,PIECE
ITN,Jun 2025,DISTRICT HOSPITAL,2391.0,2403.0,,2089.0,,,221,640.0,30,DISTRICT3,PIECE
ART-SUP,Jul 2025,HEALTH CENTER,,0.0,773.0,2004.0,450.0,740.0,-81,428.0,1,DISTRICT29,CAPSULE
ITN,Apr 2025,HEALTH CENTER,264.0,,,71.0,,21.0,-282,53.0,30,DISTRICT4,PIECE
RDT,Apr 2025,HEALTH CENTER,6123.0,,1419.0,4897.0,1447.0,5162.0,-846,1797.0,30,DISTRICT4,PIECE
ART-INJ,Nov 2024,HEALTH CENTER,2162.0,19.0,,,,969.0,687,1313.0,1000,DISTRICT31,VIAL
ITN,Jul 2025,HEALTH CENTER,281.0,0.0,,318.0,,1.0,613,,2,DISTRICT3,PIECE
PYRA-SAC,Nov 2024,HEALTH CENTER,310.0,,202.0,,,16.0,-210,22.0,5,DISTRICT13,SACHET
ACT-GC,Jun 2024,HEALTH CENTER,,,968.0,,,1392.0,-680,534.0,30,DISTRICT32,BLISTER
ACT-SC,Feb 2024,HEALTH CENTER,621.0,6.0,290.0,,,97.0,715,294.0,2,DISTRICT31,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,365.0,,192.0,642.0,,0.0,-283,29.0,25,DISTRICT13,BLISTER
ART-SUP,Apr 2024,HEALTH CENTER,,1874.0,162.0,1040.0,,0.0,3,198.0,100,DISTRICT32,CAPSULE
ART-SUP,Nov 2025,DISTRICT HOSPITAL,357.0,618.0,13.0,798.0,460.0,0.0,-408,2.0,5,DISTRICT28,CAPSULE
RDT,Nov 2025,HEALTH CENTER,,21.0,170.0,299.0,438.0,129.0,-438,108.0,30,DISTRICT19,PIECE
ACT-GC,Jan 2024,DISTRICT HOSPITAL,68.0,,106.0,83.0,,6771.0,83,,1000,DISTRICT32,BLISTER
ACT-GC,Mar 2025,HEALTH CENTER,62.0,9.0,265.0,299.0,,2.0,35,29.0,30,DISTRICT27,BLISTER
PYRA-SAC,Aug 2025,HEALTH CENTER,522.0,344.0,273.0,1164.0,,,-335,,2,DISTRICT31,SACHET
ACT-SC,Sep 2025,DISTRICT HOSPITAL,430.0,,189.0,,885.0,,-282,103.0,30,DISTRICT31,BLISTER
ACT-INF,Nov 2024,HEALTH CENTER,,21.0,,,,1914.0,-413,225.0,25,DISTRICT4,BLISTER
ACT-AD,Apr 2025,HEALTH CENTER,341.0,99.0,157.0,,,0.0,-569,59.0,25,DISTRICT37,BLISTER
