product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ART-INJ,Apr 2025,HEALTH CENTER,,0.0,137.0,169.0,,6427.0,788,46.0,25,DISTRICT9,VIAL
RDT,Jul 2024,HEALTH CENTER,2604.0,15.0,773.0,1403.0,,830.0,-172,959.0,30,DISTRICT32,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,,44.0,143.0,1405.0,1014.0,0.0,92,170.0,1000,DISTRICT25,BLISTER
ACT-GC,May 2025,HEALTH CENTER,,,12.0,,,0.0,3,,1,DISTRICT22,BLISTER
SP,Aug 2024,HEALTH CENTER,,0.0,,227.0,,1396.0,-583,62.0,1000,DISTRICT38,TABLET
ACT-AD,Dec 2023,HEALTH CENTER,330.0,0.0,,,1064.0,,-45,2.0,25,DISTRICT8,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,2783.0,0.0,151.0,,700.0,,-186,,30,DISTRICT33,BLISTER
SP,Mar 2024,HEALTH CENTER,1268.0,566.0,,,845.0,8.0,256,472.0,1000,DISTRICT29,TABLET
QUIN,Aug 2025,HEALTH CENTER,152.0,,30.0,205.0,301.0,,103,82.0,1000,DISTRICT17,TABLET
RDT,Jul 2024,HEALTH CENTER,15.0,3.0,245.0,,,13428.0,339,,25,DISTRICT28,PIECE
PYRA-SAC,May 2025,HEALTH CENTER,,82.0,1713.0,3734.0,994.0,,347,,5,DISTRICT13,SACHET
ACT-GC,Jan 2024,HEALTH CENTER,,,538.0,2448.0,,1058.0,442,377.0,1000,DISTRICT31,BLISTER
QUIN,Feb 2025,HEALTH CENTER,641.0,17.0,210.0,313.0,,38.0,-280,161.0,1000,DISTRICT35,TABLET
QUIN,Oct 2024,HEALTH CENTER,2423.0,7.0,1270.0,2626.0,,484.0,325,1352.0,1000,DISTRICT31,TABLET
RDT,Dec 2023,HEALTH CENTER,1094.0,100.0,315.0,2618.0,,221.0,579,173.0,30,DISTRICT4,PIECE
ITN,Jun 2025,HEALTH CENTER,2627.0,0.0,467.0,,,201.0,-131,741.0,30,DISTRICT33,PIECE
SP,Jan 2025,HEALTH CENTER,483.0,29.0,224.0,,,77.0,429,,1000,DISTRICT31,TABLET
ART-SUP,Apr 2024,DISTRICT HOSPITAL,1006.0,,321.0,,,,124,360.0,5,DISTRICT33,CAPSULE
ACT-INF,Apr 2024,HEALTH CENTER,4166.0,1774.0,,,,0.0,189,981.0,30,DISTRICT6,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,3523.0,9.0,704.0,739.0,,83.0,-78,640.0,30,DISTRICT18,BLISTER
QUIN,Dec 2023,HEALTH CENTER,,0.0,,,,,135,,1000,DISTRICT8,TABLET
SP,Aug 2025,HEALTH CENTER,2011.0,333.0,,3002.0,,2.0,284,192.0,30,DISTRICT19,TABLET
RDT,Mar 2025,HEALTH CENTER,2053.0,0.0,,,,52.0,-160,74.0,1,DISTRICT35,PIECE
SP,Dec 2024,HEALTH CENTER,,15.0,28.0,15.0,,77.0,-413,,1000,DISTRICT33,TABLET
PYRA-COMP,Jan 2024,HEALTH CENTER,42.0,0.0,17.0,22.0,,10.0,229,4.0,2,DISTRICT9,TABLET
PYRA-COMP,Jan 2024,HEALTH CENTER,2500.0,679.0,986.0,,673.0,38.0,-97,,50,DISTRICT6,TABLET
ACT-INF,Nov 2024,HEALTH CENTER,22.0,,28.0,88.0,,0.0,470,,30,DISTRICT19,BLISTER
QUIN,Jan 2025,DISTRICT HOSPITAL,2713.0,275.0,569.0,3766.0,969.0,5307.0,271,,1000,DISTRICT10,TABLET
SP,Oct 2024,HEALTH CENTER,428.0,2.0,13.0,,,67.0,-344,25.0,30,DISTRICT33,TABLET
ACT-SC,Feb 2025,HEALTH CENTER,377.0,0.0,105.0,215.0,148.0,0.0,35,34.0,1000,DISTRICT10,BLISTER
ACT-SC,Jan 2024,HEALTH CENTER,1618.0,0.0,29.0,536.0,,2242.0,260,,30,DISTRICT26,BLISTER
ART-SUP,Aug 2024,HEALTH CENTER,133.0,7.0,70.0,,246.0,0.0,219,18.0,30,DISTRICT30,CAPSULE
ITN,Feb 2025,HEALTH CENTER,1717.0,13.0,99.0,2432.0,249.0,0.0,41,,1,DISTRICT4,PIECE
PYRA-COMP,Nov 2025,HEALTH CENTER,1788.0,,352.0,,,863.0,-118,201.0,25,DISTRICT38,TABLET
ART-INJ,May 2024,HEALTH CENTER,3929.0,1.0,,3305.0,,3.0,543,1252.0,30,DISTRICT33,VIAL
ITN,Aug 2025,HEALTH CENTER,,3.0,314.0,2445.0,,1.0,-917,395.0,50,DISTRICT32,PIECE
ITN,Dec 2024,HEALTH CENTER,338.0,0.0,187.0,1235.0,,712.0,244,128.0,2,DISTRICT31,PIECE
ACT-INF,Jan 2025,DISTRICT HOSPITAL,,996.0,992.0,2680.0,,44.0,-28,1168.0,30,DISTRICT16,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,3369.0,78.0,,,994.0,2147.0,149,1258.0,30,DISTRICT32,CAPSULE
QUIN,May 2025,HEALTH CENTER,1401.0,34.0,,1101.0,,22.0,644,271.0,30,DISTRICT16,TABLET
ART-SUP,Jun 2024,HEALTH CENTER,210.0,17.0,317.0,190.0,2743.0,2663.0,197,60.0,1,DISTRICT32,CAPSULE
QUIN,Feb 2024,HEALTH CENTER,,5.0,185.0,,,837.0,310,183.0,1000,DISTRICT15,TABLET
SP,Oct 2025,DISTRICT HOSPITAL,1040.0,4.0,375.0,986.0,,2027.0,-178,290.0,1,DISTRICT22,TABLET
SP,Jan 2024,HEALTH CENTER,,0.0,27.0,158.0,,0.0,-454,3.0,1000,DISTRICT21,TABLET
QUIN,Jun 2025,HEALTH CENTER,,,7.0,101.0,,0.0,-65,0.0,30,DISTRICT29,TABLET
ART-SUP,Oct 2025,HEALTH CENTER,449.0,301.0,194.0,,,0.0,-226,64.0,1,DISTRICT20,CAPSULE
SP,Oct 2024,HEALTH CENTER,43.0,0.0,101.0,,,0.0,-233,9.0,1000,DISTRICT33,TABLET
ART-SUP,Mar 2024,DISTRICT HOSPITAL,1562.0,126.0,,556.0,,,-148,121.0,1,DISTRICT7,CAPSULE
ACT-INF,Aug 2025,HEALTH CENTER,304.0,605.0,100.0,,419.0,291.0,-973,,30,DISTRICT20,BLISTER
QUIN,Jul 2025,HEALTH CENTER,137.0,,139.0,,,0.0,352,37.0,1000,DISTRICT25,TABLET
ACT-GC,Sep 2025,HEALTH CENTER,904.0,29.0,457.0,605.0,,2832.0,331,,1000,DISTRICT28,BLISTER
RDT,Apr 2025,HEALTH CENTER,1689.0,0.0,,657.0,97.0,13.0,-404,,30,DISTRICT32,PIECE
RDT,Jan 2025,HEALTH CENTER,6.0,886.0,95.0,226.0,504.0,6.0,369,,50,DISTRICT31,PIECE
RDT,Feb 2024,HEALTH CENTER,344.0,4.0,30.0,,626.0,1988.0,-773,,25,DISTRICT16,PIECE
ART-INJ,Aug 2025,HEALTH CENTER,,175.0,,,,404.0,-167,,30,DISTRICT4,VIAL
RDT,Oct 2025,HEALTH CENTER,942.0,113.0,268.0,2463.0,444.0,0.0,506,,30,DISTRICT11,PIECE
PYRA-SAC,Jan 2025,HEALTH CENTER,5309.0,24.0,,,,,-230,954.0,1,DISTRICT2,SACHET
ITN,Jan 2025,HEALTH CENTER,,1.0,46.0,247.0,669.0,3.0,538,43.0,1,DISTRICT4,PIECE
PYRA-COMP,Jun 2024,HEALTH CENTER,,0.0,9.0,69.0,275.0,138.0,796,,25,DISTRICT35,TABLET
PYRA-SAC,Nov 2024,HEALTH CENTER,,977.0,,,,,-304,,2,DISTRICT2,SACHET
ACT-GC,Apr 2024,HEALTH CENTER,,6.0,9.0,,,0.0,1023,8.0,1000,DISTRICT15,BLISTER
ACT-INF,May 2025,HEALTH CENTER,2086.0,,,,,350.0,-578,332.0,30,DISTRICT16,BLISTER
ACT-INF,Dec 2024,HEALTH CENTER,5963.0,406.0,1425.0,7354.0,,,647,1034.0,30,DISTRICT32,BLISTER
ACT-SC,Oct 2025,HEALTH CENTER,9.0,0.0,12.0,2.0,383.0,439.0,-274,8.0,25,DISTRICT25,BLISTER
ACT-INF,Sep 2024,HEALTH CENTER,,0.0,69.0,199.0,,,-204,38.0,1000,DISTRICT36,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,518.0,0.0,,74.0,,0.0,-341,25.0,50,DISTRICT6,BLISTER
ACT-SC,Apr 2025,HEALTH CENTER,,,,2430.0,,,652,144.0,1000,DISTRICT23,BLISTER
ACT-SC,May 2025,HEALTH CENTER,,2884.0,413.0,2574.0,105.0,0.0,-183,,30,DISTRICT31,BLISTER
ACT-AD,May 2024,HEALTH CENTER,,44.0,347.0,2663.0,507.0,349.0,-611,,50,DISTRICT35,BLISTER
QUIN,May 2024,HEALTH CENTER,906.0,6.0,671.0,1005.0,1011.0,368.0,141,,1000,DISTRICT13,TABLET
ART-INJ,Jul 2024,HEALTH CENTER,,0.0,106.0,,,,-109,202.0,30,DISTRICT13,VIAL
ART-INJ,Sep 2024,HEALTH CENTER,,114.0,83.0,,,,266,,100,DISTRICT8,VIAL
RDT,Feb 2024,HEALTH CENTER,1447.0,121.0,905.0,1652.0,,3472.0,40,1065.0,5,DISTRICT6,PIECE
ACT-GC,Oct 2024,HEALTH CENTER,467.0,,79.0,79.0,,273.0,527,65.0,30,DISTRICT4,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,,,,,,,-159,26.0,50,DISTRICT13,BLISTER
ACT-AD,Mar 2025,HEALTH CENTER,432.0,22.0,156.0,,,1065.0,-674,72.0,25,DISTRICT28,BLISTER
ART-SUP,Oct 2025,HEALTH CENTER,7399.0,,1726.0,7699.0,1734.0,7.0,-151,1038.0,25,DISTRICT38,CAPSULE
ART-SUP,Sep 2024,HEALTH CENTER,6434.0,136.0,,1830.0,528.0,,-54,481.0,2,DISTRICT13,CAPSULE
QUIN,Dec 2024,HEALTH CENTER,6891.0,,880.0,,,27.0,22,592.0,1000,DISTRICT9,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,1233.0,8.0,343.0,1906.0,,,98,275.0,5,DISTRICT12,TABLET
ACT-SC,Jul 2025,HEALTH CENTER,108.0,122.0,78.0,5.0,,56.0,-4,10.0,1000,DISTRICT4,BLISTER
SP,Aug 2024,DISTRICT HOSPITAL,1115.0,,774.0,1141.0,,,-101,546.0,1000,DISTRICT13,TABLET
RDT,Jul 2024,HEALTH CENTER,118.0,,134.0,851.0,,0.0,-207,54.0,30,DISTRICT31,PIECE
ACT-AD,Feb 2024,HEALTH CENTER,,,,,,0.0,-61,16.0,50,DISTRICT17,BLISTER
PYRA-COMP,Nov 2025,HEALTH CENTER,2509.0,1.0,,1587.0,,1571.0,-83,,30,DISTRICT36,TABLET
ART-INJ,Mar 2025,HEALTH CENTER,71.0,21.0,107.0,177.0,491.0,8381.0,423,,25,DISTRICT6,VIAL
ART-INJ,Jun 2025,HEALTH CENTER,1308.0,331.0,459.0,543.0,,,523,513.0,30,DISTRICT2,VIAL
ACT-SC,Oct 2025,HEALTH CENTER,2758.0,201.0,,,,1.0,-408,792.0,1,DISTRICT20,BLISTER
PYRA-SAC,Sep 2024,HEALTH CENTER,473.0,,170.0,1388.0,393.0,0.0,-392,,5,DISTRICT30,SACHET
SP,Jan 2024,HEALTH CENTER,1070.0,3.0,366.0,,,,-575,291.0,1,DISTRICT17,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,,3.0,17.0,34.0,,385.0,292,,25,DISTRICT29,CAPSULE
SP,Oct 2025,HEALTH CENTER,2928.0,88.0,2297.0,,,2087.0,-17,1501.0,1000,DISTRICT3,TABLET
ACT-INF,Jul 2025,REGIONAL HOSPITAL,683.0,,,2744.0,1376.0,,-362,514.0,1000,DISTRICT14,BLISTER
ITN,Aug 2024,HEALTH CENTER,141.0,,9.0,,,,791,,1,DISTRICT30,PIECE
ACT-GC,Oct 2024,HEALTH CENTER,2811.0,,826.0,3279.0,,193.0,131,1028.0,1000,DISTRICT29,BLISTER
ACT-GC,Apr 2024,HEALTH CENTER,264.0,,90.0,100.0,,0.0,600,6.0,1,DISTRICT4,BLISTER
PYRA-SAC,Oct 2024,HEALTH CENTER,61.0,9.0,20.0,174.0,384.0,4.0,-327,20.0,25,DISTRICT16,SACHET
PYRA-SAC,Oct 2024,DISTRICT HOSPITAL,3443.0,,421.0,2199.0,,111.0,-255,536.0,2,DISTRICT19,SACHET
ACT-GC,Oct 2024,DISTRICT HOSPITAL,1255.0,0.0,114.0,300.0,,4371.0,-359,104.0,1000,DISTRICT9,BLISTER
RDT,Oct 2024,HEALTH CENTER,59.0,70.0,1.0,66.0,,0.0,-291,1.0,1,DISTRICT36,PIECE
RDT,Apr 2025,HEALTH CENTER,2399.0,,884.0,4299.0,,0.0,-18,1043.0,1,DISTRICT15,PIECE
ITN,Nov 2025,HEALTH CENTER,,0.0,765.0,810.0,,,-478,372.0,1,DISTRICT35,PIECE
ACT-INF,Jun 2024,HEALTH CENTER,1119.0,0.0,200.0,1076.0,358.0,,139,172.0,30,DISTRICT26,BLISTER
PYRA-COMP,Jan 2024,HEALTH CENTER,146.0,,31.0,,,,-111,3.0,25,DISTRICT33,TABLET
ART-INJ,Aug 2024,HEALTH CENTER,1723.0,0.0,146.0,,,1019.0,-55,92.0,1000,DISTRICT13,VIAL
ART-INJ,Apr 2024,DISTRICT HOSPITAL,141.0,0.0,22.0,158.0,232.0,3.0,-474,4.0,50,DISTRICT12,VIAL
ACT-AD,Jul 2025,HEALTH CENTER,,,592.0,,,692.0,44,172.0,5,DISTRICT28,BLISTER
QUIN,Dec 2023,HEALTH CENTER,1075.0,2.0,202.0,463.0,,2.0,211,154.0,1000,DISTRICT10,TABLET
ART-INJ,Sep 2024,DISTRICT HOSPITAL,1682.0,90.0,,,,182.0,-744,,2,DISTRICT35,VIAL
PYRA-COMP,Oct 2025,HEALTH CENTER,,,148.0,547.0,656.0,37.0,-316,,1,DISTRICT36,TABLET
ACT-AD,Apr 2024,HEALTH CENTER,1704.0,16.0,225.0,549.0,,78.0,-926,571.0,30,DISTRICT15,BLISTER
ART-INJ,Aug 2024,HEALTH CENTER,,,308.0,,,30.0,-287,,30,DISTRICT35,VIAL
SP,May 2024,HEALTH CENTER,110.0,,24.0,97.0,,429.0,-227,,1000,DISTRICT35,TABLET
ACT-SC,May 2025,HEALTH CENTER,,285.0,245.0,802.0,,22.0,-71,,30,DISTRICT20,BLISTER
ACT-AD,Jun 2024,HEALTH CENTER,,,,,,237.0,71,874.0,1000,DISTRICT19,BLISTER
PYRA-SAC,Oct 2025,HEALTH CENTER,674.0,428.0,502.0,,,,-868,,100,DISTRICT8,SACHET
PYRA-COMP,Jun 2025,HEALTH CENTER,,151.0,126.0,,,2590.0,-254,126.0,25,DISTRICT13,TABLET
QUIN,Sep 2025,HEALTH CENTER,83.0,,,22.0,,,32,9.0,30,DISTRICT5,TABLET
ART-SUP,Sep 2025,HEALTH CENTER,1.0,2097.0,1.0,53.0,398.0,0.0,-102,1.0,30,DISTRICT23,CAPSULE
SP,Oct 2025,HEALTH CENTER,1306.0,0.0,,219.0,,351.0,278,236.0,1000,DISTRICT20,TABLET
ITN,May 2024,HEALTH CENTER,553.0,,132.0,,,332.0,-752,134.0,25,DISTRICT28,PIECE
ART-INJ,Nov 2024,HEALTH CENTER,70.0,,21.0,8.0,,0.0,-264,22.0,1,DISTRICT33,VIAL
ITN,Feb 2024,HEALTH CENTER,416.0,33.0,315.0,,,313.0,-193,453.0,30,DISTRICT31,PIECE
SP,Nov 2024,HEALTH CENTER,,8.0,8.0,,,,-125,0.0,30,DISTRICT4,TABLET
ACT-GC,Jan 2024,HEALTH CENTER,,100.0,,329.0,,139.0,30,,30,DISTRICT15,BLISTER
ITN,Aug 2024,HEALTH CENTER,,2.0,302.0,651.0,,144.0,-256,319.0,1000,DISTRICT32,PIECE
ACT-GC,Nov 2025,DISTRICT HOSPITAL,,43.0,,806.0,,,-524,222.0,1000,DISTRICT33,BLISTER
ACT-INF,Aug 2025,HEALTH CENTER,,150.0,,,734.0,12.0,-233,,1,DISTRICT26,BLISTER
RDT,Jan 2024,HEALTH CENTER,852.0,0.0,54.0,421.0,468.0,,-822,,30,DISTRICT5,PIECE
ACT-INF,Jan 2025,NATIONAL HOSPITAL,929.0,6.0,,401.0,,,511,684.0,1000,DISTRICT2,BLISTER
QUIN,Jan 2025,NATIONAL HOSPITAL,675.0,1.0,175.0,1240.0,,,-265,145.0,30,DISTRICT15,TABLET
QUIN,Nov 2025,DISTRICT HOSPITAL,142.0,1.0,137.0,378.0,,1.0,566,63.0,30,DISTRICT22,TABLET
ITN,Feb 2025,HEALTH CENTER,,,613.0,1647.0,,21.0,398,,50,DISTRICT33,PIECE
ART-INJ,Apr 2025,HEALTH CENTER,2023.0,,106.0,1525.0,,5.0,112,23.0,1,DISTRICT9,VIAL
ART-INJ,Aug 2025,HEALTH CENTER,2.0,32.0,,4.0,,,-558,4.0,30,DISTRICT16,VIAL
ACT-GC,Jan 2025,NATIONAL HOSPITAL,2644.0,150.0,1059.0,1890.0,,6250.0,355,541.0,30,DISTRICT38,BLISTER
ACT-SC,Aug 2025,HEALTH CENTER,3964.0,,1122.0,,,14.0,246,466.0,2,DISTRICT8,BLISTER
ACT-INF,Sep 2024,HEALTH CENTER,,,1027.0,2566.0,1547.0,394.0,92,951.0,1000,DISTRICT9,BLISTER
ART-SUP,Jul 2025,HEALTH CENTER,173.0,0.0,,361.0,1188.0,477.0,-125,,2,DISTRICT28,CAPSULE
PYRA-COMP,Nov 2024,HEALTH CENTER,24.0,0.0,3.0,4.0,,,718,,2,DISTRICT4,TABLET
PYRA-SAC,Apr 2024,HEALTH CENTER,,,391.0,903.0,,,-520,,25,DISTRICT13,SACHET
QUIN,Aug 2025,DISTRICT HOSPITAL,4.0,1.0,,7.0,682.0,44.0,716,40.0,30,DISTRICT4,TABLET
PYRA-COMP,Mar 2025,HEALTH CENTER,3501.0,0.0,,2398.0,1377.0,196.0,-180,,2,DISTRICT4,TABLET
ACT-SC,Dec 2023,HEALTH CENTER,769.0,139.0,289.0,,1600.0,4907.0,123,358.0,1,DISTRICT10,BLISTER
PYRA-SAC,Mar 2024,HEALTH CENTER,894.0,,44.0,,,,-592,74.0,1,DISTRICT33,SACHET
ACT-GC,Sep 2024,HEALTH CENTER,771.0,18.0,,,194.0,0.0,-348,46.0,50,DISTRICT9,BLISTER
ACT-INF,Jul 2025,HEALTH CENTER,1456.0,1143.0,671.0,1035.0,,12.0,-425,1001.0,1000,DISTRICT36,BLISTER
PYRA-SAC,Jan 2024,HEALTH CENTER,3160.0,1012.0,,3150.0,,166.0,-513,1545.0,50,DISTRICT17,SACHET
ACT-GC,Dec 2023,HEALTH CENTER,298.0,44.0,29.0,612.0,,9.0,-73,14.0,30,DISTRICT26,BLISTER
ACT-AD,Nov 2024,HEALTH CENTER,,,34.0,209.0,,,-507,135.0,2,DISTRICT16,BLISTER
ART-INJ,Apr 2024,HEALTH CENTER,413.0,266.0,578.0,,2115.0,24457.0,200,716.0,30,DISTRICT26,VIAL
ACT-GC,Jun 2024,HEALTH CENTER,2149.0,0.0,71.0,,,,-770,24.0,30,DISTRICT23,BLISTER
ACT-GC,Mar 2024,HEALTH CENTER,883.0,119.0,263.0,,,379.0,-151,,1000,DISTRICT6,BLISTER
ACT-SC,Oct 2025,HEALTH CENTER,564.0,,181.0,,,2.0,252,90.0,1,DISTRICT29,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,111.0,967.0,95.0,876.0,432.0,0.0,-132,19.0,1,DISTRICT23,CAPSULE
ITN,Mar 2024,HEALTH CENTER,,353.0,,1076.0,,510.0,210,8.0,1,DISTRICT24,PIECE
SP,Dec 2024,HEALTH CENTER,402.0,5.0,40.0,234.0,,1.0,-745,,1000,DISTRICT25,TABLET
ACT-AD,Aug 2025,HEALTH CENTER,95.0,14.0,129.0,259.0,,0.0,381,39.0,2,DISTRICT3,BLISTER
ART-SUP,Jul 2025,HEALTH CENTER,,483.0,,197.0,1181.0,181.0,-384,11.0,5,DISTRICT28,CAPSULE
ACT-AD,Nov 2024,DISTRICT HOSPITAL,2.0,1.0,2.0,1.0,,591.0,-310,0.0,30,DISTRICT1,BLISTER
ART-INJ,Sep 2024,HEALTH CENTER,,740.0,875.0,5071.0,1064.0,3448.0,104,1489.0,30,DISTRICT14,VIAL
RDT,Feb 2024,HEALTH CENTER,,0.0,3.0,41.0,612.0,435.0,-638,3.0,30,DISTRICT5,PIECE
ACT-INF,Oct 2025,HEALTH CENTER,2198.0,0.0,198.0,1001.0,1312.0,,204,86.0,30,DISTRICT1,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,,9.0,,267.0,,0.0,822,20.0,1000,DISTRICT28,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,86.0,1.0,28.0,,,12.0,-283,5.0,1000,DISTRICT14,BLISTER
PYRA-COMP,Oct 2025,NATIONAL HOSPITAL,60.0,26.0,55.0,47.0,723.0,,300,,2,DISTRICT13,TABLET
ACT-AD,Nov 2024,HEALTH CENTER,,2.0,10.0,,,,-1052,,50,DISTRICT36,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,,1.0,226.0,1081.0,,48.0,287,182.0,30,DISTRICT13,CAPSULE
RDT,Oct 2025,HEALTH CENTER,26.0,39.0,111.0,143.0,1039.0,,-37,123.0,25,DISTRICT16,PIECE
QUIN,Sep 2025,HEALTH CENTER,56.0,5.0,255.0,,,137.0,-115,44.0,30,DISTRICT35,TABLET
RDT,Jun 2025,REGIONAL HOSPITAL,6345.0,,1517.0,,834.0,443.0,349,485.0,1,DISTRICT1,PIECE
ACT-SC,Jun 2024,HEALTH CENTER,1113.0,0.0,299.0,,,98.0,384,,1000,DISTRICT23,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,,394.0,620.0,,,,1522,,30,DISTRICT30,VIAL
RDT,Sep 2024,HEALTH CENTER,673.0,0.0,,170.0,1136.0,5091.0,391,318.0,30,DISTRICT4,PIECE
ART-SUP,Apr 2024,HEALTH CENTER,644.0,840.0,303.0,1877.0,996.0,93.0,-71,237.0,30,DISTRICT5,CAPSULE
ART-SUP,Jan 2025,DISTRICT HOSPITAL,627.0,,237.0,165.0,,,-907,70.0,1,DISTRICT26,CAPSULE
ART-SUP,Oct 2025,HEALTH CENTER,36.0,,45.0,,,0.0,-470,7.0,5,DISTRICT10,CAPSULE
ITN,Jun 2024,HEALTH CENTER,,,,16.0,,1.0,15,2.0,30,DISTRICT37,PIECE
PYRA-SAC,Feb 2024,HEALTH CENTER,298.0,700.0,,1032.0,,1371.0,219,313.0,5,DISTRICT11,SACHET
QUIN,Dec 2024,HEALTH CENTER,704.0,0.0,38.0,10.0,389.0,3558.0,670,35.0,30,DISTRICT33,TABLET
PYRA-SAC,Apr 2025,HEALTH CENTER,,102.0,357.0,901.0,788.0,,-169,121.0,50,DISTRICT27,SACHET
QUIN,May 2025,HEALTH CENTER,1468.0,1731.0,379.0,2904.0,,0.0,68,,1000,DISTRICT23,TABLET
ITN,Oct 2024,DISTRICT HOSPITAL,3880.0,,,938.0,,359.0,52,560.0,30,DISTRICT32,PIECE
SP,Apr 2024,HEALTH CENTER,1543.0,0.0,47.0,,,,-49,47.0,1000,DISTRICT30,TABLET
PYRA-SAC,Feb 2024,DISTRICT HOSPITAL,,37.0,1171.0,1218.0,,1741.0,-282,1081.0,5,DISTRICT33,SACHET
ART-SUP,Jul 2024,HEALTH CENTER,58.0,3969.0,34.0,438.0,1311.0,1.0,-579,,30,DISTRICT1,CAPSULE
PYRA-COMP,Oct 2025,HEALTH CENTER,4009.0,,348.0,450.0,1092.0,,-262,208.0,1,DISTRICT1,TABLET
ACT-INF,Jul 2024,HEALTH CENTER,,0.0,,,,530.0,-317,,30,DISTRICT15,BLISTER
ACT-SC,Jan 2025,HEALTH CENTER,151.0,,72.0,,,,194,21.0,1,DISTRICT7,BLISTER
RDT,Jul 2025,HEALTH CENTER,172.0,280.0,44.0,139.0,1371.0,,252,63.0,25,DISTRICT30,PIECE
PYRA-SAC,Feb 2025,HEALTH CENTER,552.0,2767.0,223.0,2005.0,929.0,,32,52.0,2,DISTRICT15,SACHET
ART-INJ,Dec 2024,HEALTH CENTER,601.0,20.0,118.0,31.0,239.0,11.0,1218,24.0,30,DISTRICT25,VIAL
SP,Jan 2025,HEALTH CENTER,2354.0,196.0,,3278.0,,98.0,513,562.0,30,DISTRICT2,TABLET
ACT-GC,Jul 2025,HEALTH CENTER,,13.0,,22.0,,,519,1.0,30,DISTRICT3,BLISTER
RDT,Apr 2024,HEALTH CENTER,,0.0,,,,2366.0,16,283.0,2,DISTRICT24,PIECE
ART-INJ,Aug 2025,HEALTH CENTER,,0.0,,,579.0,11.0,-370,22.0,30,DISTRICT33,VIAL
PYRA-COMP,Apr 2024,HEALTH CENTER,399.0,45.0,,,,987.0,487,,25,DISTRICT27,TABLET
RDT,May 2025,HEALTH CENTER,,605.0,,799.0,727.0,817.0,46,797.0,30,DISTRICT25,PIECE
ART-SUP,Sep 2025,DISTRICT HOSPITAL,790.0,,65.0,2410.0,,0.0,-257,29.0,30,DISTRICT25,CAPSULE
ITN,Nov 2025,HEALTH CENTER,338.0,83.0,,,,0.0,373,14.0,30,DISTRICT19,PIECE
RDT,Jun 2025,HEALTH CENTER,114.0,,72.0,397.0,,1.0,50,54.0,30,DISTRICT8,PIECE
ART-INJ,Apr 2024,HEALTH CENTER,,0.0,82.0,7.0,,,488,62.0,1000,DISTRICT30,VIAL
PYRA-COMP,Apr 2025,HEALTH CENTER,1154.0,53.0,352.0,1548.0,154.0,9.0,221,,1,DISTRICT28,TABLET
ART-SUP,Jun 2024,HEALTH CENTER,1218.0,75.0,,1182.0,,3120.0,583,,5,DISTRICT29,CAPSULE
PYRA-SAC,Jan 2024,DISTRICT HOSPITAL,1644.0,3545.0,,3191.0,,2817.0,-590,1006.0,1,DISTRICT24,SACHET
ART-SUP,Aug 2024,HEALTH CENTER,988.0,75.0,204.0,,,0.0,-123,106.0,50,DISTRICT26,CAPSULE
ACT-SC,May 2025,HEALTH CENTER,,37.0,,254.0,,3281.0,-335,302.0,25,DISTRICT33,BLISTER
PYRA-SAC,Sep 2025,HEALTH CENTER,,,23.0,44.0,,13.0,226,7.0,5,DISTRICT19,SACHET
ACT-AD,Jul 2024,HEALTH CENTER,846.0,1.0,56.0,250.0,,,536,22.0,50,DISTRICT9,BLISTER
ACT-INF,Oct 2025,DISTRICT HOSPITAL,,,,3662.0,707.0,75.0,-316,224.0,50,DISTRICT2,BLISTER
ACT-SC,Aug 2024,HEALTH CENTER,2605.0,2.0,,,,5.0,-189,169.0,1000,DISTRICT22,BLISTER
ART-INJ,Jun 2025,HEALTH CENTER,,5.0,180.0,,,,-164,9.0,25,DISTRICT22,VIAL
ACT-AD,Aug 2024,HEALTH CENTER,,8.0,110.0,,247.0,47.0,-624,139.0,30,DISTRICT9,BLISTER
RDT,Feb 2024,HEALTH CENTER,2255.0,1.0,,1506.0,,17.0,-400,355.0,30,DISTRICT9,PIECE
ACT-SC,Nov 2024,HEALTH CENTER,,0.0,303.0,1285.0,,16.0,447,208.0,1,DISTRICT26,BLISTER
PYRA-SAC,Sep 2024,HEALTH CENTER,932.0,105.0,2.0,2339.0,687.0,14.0,318,2.0,1,DISTRICT31,SACHET
ACT-GC,Feb 2024,HEALTH CENTER,,99.0,345.0,1234.0,,,-6,154.0,1000,DISTRICT28,BLISTER
RDT,Jul 2024,HEALTH CENTER,9.0,0.0,35.0,,,1.0,-230,51.0,25,DISTRICT32,PIECE
