product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
ACT-GC,2025-02-01,HEALTH CENTER,300.0,513.0,30,BLISTER,213.0
ACT-AD,2024-05-01,DISTRICT HOSPITAL,,1.0,30,BLISTER,1.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-11-01,DISTRICT HOSPITAL,1110.0,74.0,30,BLISTER,-1036.0
ACT-GC,2024-08-01,HEALTH CENTER,,1473.0,30,BLISTER,1473.0
ACT-SC,2024-05-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-AD,2024-05-01,HEALTH CENTER,1245.0,16.0,30,BLISTER,-1229.0
ACT-AD,2024-08-01,HEALTH CENTER,473.0,2.0,30,BLISTER,-471.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,,2076.0,30,BLISTER,2076.0
ACT-AD,2024-05-01,HEALTH CENTER,,1015.0,30,BLISTER,1015.0
ACT-GC,2025-02-01,HEALTH CENTER,481.0,331.0,30,BLISTER,-150.0
ACT-SC,2024-05-01,HEALTH CENTER,,822.0,30,BLISTER,822.0
ACT-GC,2024-02-01,HEALTH CENTER,388.0,0.0,30,BLISTER,-388.0
ACT-SC,2025-08-01,HEALTH CENTER,648.0,184.0,30,BLISTER,-464.0
ACT-INF,2024-11-01,HEALTH CENTER,705.0,249.0,30,BLISTER,-456.0
ACT-AD,2025-05-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ACT-AD,2024-05-01,HEALTH CENTER,1621.0,3343.0,30,BLISTER,1722.0
ACT-AD,2025-08-01,HEALTH CENTER,,53.0,30,BLISTER,53.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,1715.0,676.0,30,BLISTER,-1039.0
ACT-SC,2024-02-01,DISTRICT HOSPITAL,,2.0,30,BLISTER,2.0
ACT-AD,2025-02-01,HEALTH CENTER,,21.0,30,BLISTER,21.0
ACT-GC,2024-08-01,HEALTH CENTER,,240.0,30,BLISTER,240.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-05-01,HEALTH CENTER,453.0,0.0,30,BLISTER,-453.0
ACT-AD,2025-11-01,HEALTH CENTER,,536.0,30,BLISTER,536.0
ACT-INF,2025-05-01,HEALTH CENTER,218.0,54.0,30,BLISTER,-164.0
ACT-GC,2025-08-01,HEALTH CENTER,,126.0,30,BLISTER,126.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-05-01,HEALTH CENTER,,24.0,30,BLISTER,24.0
ACT-INF,2024-11-01,HEALTH CENTER,,175.0,30,BLISTER,175.0
ACT-INF,2025-02-01,HEALTH CENTER,,257.0,30,BLISTER,257.0
ACT-AD,2025-11-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-11-01,HEALTH CENTER,,217.0,30,BLISTER,217.0
ACT-SC,2024-08-01,HEALTH CENTER,,298.0,30,BLISTER,298.0
ACT-INF,2024-11-01,HEALTH CENTER,374.0,17.0,30,BLISTER,-357.0
ACT-SC,2025-02-01,HEALTH CENTER,1125.0,822.0,30,BLISTER,-303.0
ACT-INF,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,HEALTH CENTER,,1876.0,30,BLISTER,1876.0
ACT-INF,2025-08-01,HEALTH CENTER,,2041.0,30,BLISTER,2041.0
ACT-GC,2025-08-01,HEALTH CENTER,912.0,1284.0,30,BLISTER,372.0
ACT-GC,2024-05-01,HEALTH CENTER,,1014.0,30,BLISTER,1014.0
ACT-GC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2025-02-01,HEALTH CENTER,,19.0,30,BLISTER,19.0
ACT-SC,2024-05-01,NATIONAL HOSPITAL,,2520.0,30,BLISTER,2520.0
ACT-SC,2025-08-01,HEALTH CENTER,,3028.0,30,BLISTER,3028.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,659.0,7385.0,30,BLISTER,6726.0
ACT-INF,2025-02-01,HEALTH CENTER,562.0,911.0,30,BLISTER,349.0
ACT-SC,2025-11-01,HEALTH CENTER,,371.0,30,BLISTER,371.0
ACT-AD,2024-05-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-AD,2025-08-01,HEALTH CENTER,1578.0,8.0,30,BLISTER,-1570.0
ACT-SC,2025-11-01,HEALTH CENTER,,109.0,30,BLISTER,109.0
ACT-AD,2025-08-01,HEALTH CENTER,,774.0,30,BLISTER,774.0
ACT-AD,2025-08-01,HEALTH CENTER,383.0,437.0,30,BLISTER,54.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,,1073.0,30,BLISTER,1073.0
ACT-GC,2024-08-01,HEALTH CENTER,,94.0,30,BLISTER,94.0
ACT-AD,2024-05-01,HEALTH CENTER,,65.0,30,BLISTER,65.0
ACT-GC,2024-05-01,HEALTH CENTER,1164.0,6367.0,30,BLISTER,5203.0
ACT-SC,2024-02-01,HEALTH CENTER,768.0,0.0,30,BLISTER,-768.0
ACT-AD,2025-08-01,NATIONAL HOSPITAL,,5.0,30,BLISTER,5.0
ACT-GC,2024-08-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
ACT-SC,2024-11-01,HEALTH CENTER,,829.0,30,BLISTER,829.0
ACT-INF,2024-05-01,HEALTH CENTER,,2755.0,30,BLISTER,2755.0
ACT-GC,2024-02-01,HEALTH CENTER,,238.0,30,BLISTER,238.0
ACT-AD,2025-05-01,HEALTH CENTER,1105.0,659.0,30,BLISTER,-446.0
ACT-AD,2025-02-01,HEALTH CENTER,,1428.0,30,BLISTER,1428.0
ACT-SC,2025-05-01,HEALTH CENTER,,108.0,30,BLISTER,108.0
ACT-INF,2024-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-INF,2025-11-01,HEALTH CENTER,476.0,0.0,30,BLISTER,-476.0
ACT-SC,2024-02-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-GC,2025-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-GC,2025-05-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,1567.0,1077.0,30,BLISTER,-490.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,DISTRICT HOSPITAL,,223.0,30,BLISTER,223.0
ACT-GC,2024-02-01,HEALTH CENTER,1073.0,90.0,30,BLISTER,-983.0
ACT-SC,2025-08-01,HEALTH CENTER,,13367.0,30,BLISTER,13367.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,2.0,30,BLISTER,2.0
ACT-AD,2025-11-01,DISTRICT HOSPITAL,1294.0,426.0,30,BLISTER,-868.0
ACT-SC,2025-02-01,HEALTH CENTER,,138.0,30,BLISTER,138.0
ACT-AD,2024-08-01,HEALTH CENTER,,4603.0,30,BLISTER,4603.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,1047.0,0.0,30,BLISTER,-1047.0
ACT-AD,2025-08-01,HEALTH CENTER,806.0,8707.0,30,BLISTER,7901.0
ACT-AD,2024-08-01,HEALTH CENTER,,931.0,30,BLISTER,931.0
ACT-GC,2025-11-01,HEALTH CENTER,247.0,11.0,30,BLISTER,-236.0
ACT-AD,2025-02-01,HEALTH CENTER,,142.0,30,BLISTER,142.0
ACT-INF,2025-11-01,HEALTH CENTER,,279.0,30,BLISTER,279.0
ACT-GC,2024-05-01,HEALTH CENTER,,140.0,30,BLISTER,140.0
ACT-INF,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,775.0,1445.0,30,BLISTER,670.0
ACT-INF,2024-08-01,HEALTH CENTER,,501.0,30,BLISTER,501.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,358.0,30,BLISTER,358.0
ACT-INF,2024-08-01,HEALTH CENTER,,36.0,30,BLISTER,36.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-08-01,HEALTH CENTER,352.0,391.0,30,BLISTER,39.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,192.0,30,BLISTER,192.0
ACT-AD,2025-05-01,HEALTH CENTER,,241.0,30,BLISTER,241.0
ACT-GC,2024-08-01,DISTRICT HOSPITAL,96.0,0.0,30,BLISTER,-96.0
ACT-INF,2024-02-01,HEALTH CENTER,1517.0,1519.0,30,BLISTER,2.0
ACT-SC,2025-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,REGIONAL HOSPITAL,345.0,0.0,30,BLISTER,-345.0
ACT-SC,2024-08-01,HEALTH CENTER,,57.0,30,BLISTER,57.0
ACT-AD,2025-02-01,HEALTH CENTER,,3330.0,30,BLISTER,3330.0
ACT-INF,2025-05-01,HEALTH CENTER,246.0,0.0,30,BLISTER,-246.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,,681.0,30,BLISTER,681.0
ACT-INF,2024-02-01,HEALTH CENTER,633.0,1.0,30,BLISTER,-632.0
ACT-AD,2025-05-01,HEALTH CENTER,,394.0,30,BLISTER,394.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,,1465.0,30,BLISTER,1465.0
ACT-SC,2024-05-01,HEALTH CENTER,336.0,2025.0,30,BLISTER,1689.0
ACT-GC,2025-08-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ACT-INF,2025-05-01,HEALTH CENTER,,4974.0,30,BLISTER,4974.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,165.0,30,BLISTER,165.0
ACT-AD,2025-02-01,HEALTH CENTER,1369.0,4.0,30,BLISTER,-1365.0
ACT-INF,2024-08-01,HEALTH CENTER,398.0,43.0,30,BLISTER,-355.0
ACT-SC,2024-02-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ACT-SC,2024-02-01,HEALTH CENTER,,85.0,30,BLISTER,85.0
ACT-AD,2025-05-01,HEALTH CENTER,1262.0,1.0,30,BLISTER,-1261.0
ACT-INF,2024-02-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-SC,2025-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2025-05-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-SC,2025-08-01,HEALTH CENTER,1253.0,666.0,30,BLISTER,-587.0
ACT-SC,2024-02-01,HEALTH CENTER,,80.0,30,BLISTER,80.0
ACT-SC,2024-08-01,HEALTH CENTER,,14697.0,30,BLISTER,14697.0
ACT-AD,2025-02-01,HEALTH CENTER,1164.0,110.0,30,BLISTER,-1054.0
ACT-SC,2025-05-01,REGIONAL HOSPITAL,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,51.0,30,BLISTER,51.0
ACT-GC,2025-08-01,HEALTH CENTER,,444.0,30,BLISTER,444.0
ACT-GC,2024-08-01,HEALTH CENTER,,93.0,30,BLISTER,93.0
ACT-GC,2024-11-01,HEALTH CENTER,61.0,19.0,30,BLISTER,-42.0
ACT-SC,2024-08-01,HEALTH CENTER,,1174.0,30,BLISTER,1174.0
ACT-INF,2024-05-01,HEALTH CENTER,,1880.0,30,BLISTER,1880.0
ACT-INF,2024-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2025-02-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-05-01,HEALTH CENTER,,43.0,30,BLISTER,43.0
ACT-GC,2024-11-01,HEALTH CENTER,,1806.0,30,BLISTER,1806.0
ACT-SC,2025-08-01,NATIONAL HOSPITAL,976.0,133.0,30,BLISTER,-843.0
ACT-INF,2024-11-01,HEALTH CENTER,,2858.0,30,BLISTER,2858.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,9174.0,30,BLISTER,9174.0
ACT-GC,2025-11-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2025-05-01,HEALTH CENTER,,209.0,30,BLISTER,209.0
ACT-GC,2024-02-01,HEALTH CENTER,,1103.0,30,BLISTER,1103.0
ACT-INF,2024-08-01,HEALTH CENTER,,2514.0,30,BLISTER,2514.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2025-08-01,HEALTH CENTER,,415.0,30,BLISTER,415.0
ACT-INF,2024-05-01,HEALTH CENTER,2040.0,125.0,30,BLISTER,-1915.0
ACT-SC,2025-02-01,DISTRICT HOSPITAL,,15.0,30,BLISTER,15.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,732.0,0.0,30,BLISTER,-732.0
ACT-GC,2024-05-01,HEALTH CENTER,,360.0,30,BLISTER,360.0
ACT-SC,2024-02-01,HEALTH CENTER,,615.0,30,BLISTER,615.0
ACT-GC,2025-05-01,HEALTH CENTER,,16.0,30,BLISTER,16.0
ACT-AD,2025-11-01,HEALTH CENTER,,93.0,30,BLISTER,93.0
ACT-GC,2025-02-01,HEALTH CENTER,,1885.0,30,BLISTER,1885.0
ACT-SC,2024-08-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-AD,2024-05-01,HEALTH CENTER,,905.0,30,BLISTER,905.0
ACT-SC,2024-11-01,HEALTH CENTER,502.0,12.0,30,BLISTER,-490.0
ACT-GC,2025-08-01,HEALTH CENTER,,185.0,30,BLISTER,185.0
ACT-GC,2025-05-01,HEALTH CENTER,,64.0,30,BLISTER,64.0
ACT-GC,2025-02-01,HEALTH CENTER,468.0,700.0,30,BLISTER,232.0
ACT-AD,2024-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-AD,2025-02-01,HEALTH CENTER,,5180.0,30,BLISTER,5180.0
ACT-AD,2024-02-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-AD,2025-11-01,HEALTH CENTER,,53.0,30,BLISTER,53.0
ACT-INF,2025-11-01,HEALTH CENTER,,86.0,30,BLISTER,86.0
ACT-GC,2024-02-01,HEALTH CENTER,1592.0,5728.0,30,BLISTER,4136.0
ACT-INF,2024-02-01,HEALTH CENTER,,1373.0,30,BLISTER,1373.0
ACT-GC,2025-08-01,HEALTH CENTER,,1404.0,30,BLISTER,1404.0
ACT-AD,2024-08-01,HEALTH CENTER,290.0,0.0,30,BLISTER,-290.0
ACT-SC,2024-05-01,HEALTH CENTER,,253.0,30,BLISTER,253.0
ACT-AD,2025-11-01,HEALTH CENTER,,1094.0,30,BLISTER,1094.0
ACT-GC,2025-11-01,HEALTH CENTER,,793.0,30,BLISTER,793.0
ACT-INF,2024-02-01,HEALTH CENTER,,717.0,30,BLISTER,717.0
ACT-AD,2025-11-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2024-11-01,HEALTH CENTER,426.0,2.0,30,BLISTER,-424.0
ACT-INF,2024-05-01,HEALTH CENTER,621.0,226.0,30,BLISTER,-395.0
ACT-AD,2024-11-01,HEALTH CENTER,496.0,1852.0,30,BLISTER,1356.0
ACT-AD,2024-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-GC,2024-11-01,HEALTH CENTER,,934.0,30,BLISTER,934.0
ACT-AD,2024-05-01,HEALTH CENTER,,143.0,30,BLISTER,143.0
ACT-AD,2024-08-01,HEALTH CENTER,,1098.0,30,BLISTER,1098.0
ACT-GC,2025-02-01,HEALTH CENTER,484.0,27.0,30,BLISTER,-457.0
ACT-INF,2024-11-01,HEALTH CENTER,,1682.0,30,BLISTER,1682.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-08-01,HEALTH CENTER,,204.0,30,BLISTER,204.0
ACT-GC,2024-05-01,HEALTH CENTER,,4418.0,30,BLISTER,4418.0
ACT-GC,2025-05-01,HEALTH CENTER,1654.0,1025.0,30,BLISTER,-629.0
ACT-INF,2024-02-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
ACT-INF,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,628.0,347.0,30,BLISTER,-281.0
ACT-AD,2024-11-01,HEALTH CENTER,,1059.0,30,BLISTER,1059.0
ACT-GC,2024-05-01,HEALTH CENTER,,225.0,30,BLISTER,225.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,203.0,1048.0,30,BLISTER,845.0
ACT-AD,2024-02-01,NATIONAL HOSPITAL,1080.0,635.0,30,BLISTER,-445.0
ACT-GC,2025-08-01,HEALTH CENTER,,1546.0,30,BLISTER,1546.0
ACT-SC,2024-08-01,HEALTH CENTER,504.0,5.0,30,BLISTER,-499.0
ACT-GC,2024-08-01,HEALTH CENTER,485.0,0.0,30,BLISTER,-485.0
ACT-AD,2025-05-01,HEALTH CENTER,786.0,31.0,30,BLISTER,-755.0
ACT-SC,2025-02-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2025-05-01,HEALTH CENTER,417.0,57.0,30,BLISTER,-360.0
ACT-INF,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2024-11-01,HEALTH CENTER,,390.0,30,BLISTER,390.0
ACT-SC,2024-02-01,DISTRICT HOSPITAL,,847.0,30,BLISTER,847.0
ACT-SC,2025-05-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,565.0,183.0,30,BLISTER,-382.0
ACT-AD,2024-11-01,HEALTH CENTER,551.0,0.0,30,BLISTER,-551.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,1258.0,224.0,30,BLISTER,-1034.0
ACT-GC,2024-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2025-11-01,HEALTH CENTER,1107.0,9.0,30,BLISTER,-1098.0
ACT-SC,2025-11-01,HEALTH CENTER,365.0,0.0,30,BLISTER,-365.0
ACT-INF,2025-02-01,HEALTH CENTER,,524.0,30,BLISTER,524.0
ACT-SC,2025-02-01,HEALTH CENTER,334.0,160.0,30,BLISTER,-174.0
ACT-AD,2024-11-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-INF,2025-02-01,HEALTH CENTER,,619.0,30,BLISTER,619.0
ACT-SC,2025-05-01,HEALTH CENTER,232.0,2.0,30,BLISTER,-230.0
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2024-05-01,HEALTH CENTER,,676.0,30,BLISTER,676.0
ACT-INF,2025-05-01,HEALTH CENTER,2476.0,145.0,30,BLISTER,-2331.0
ACT-GC,2025-02-01,HEALTH CENTER,,1797.0,30,BLISTER,1797.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2024-08-01,DISTRICT HOSPITAL,,1203.0,30,BLISTER,1203.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,1393.0,376.0,30,BLISTER,-1017.0
ACT-SC,2024-05-01,HEALTH CENTER,341.0,3.0,30,BLISTER,-338.0
ACT-AD,2024-11-01,HEALTH CENTER,,712.0,30,BLISTER,712.0
ACT-INF,2024-11-01,HEALTH CENTER,831.0,3417.0,30,BLISTER,2586.0
ACT-INF,2025-05-01,HEALTH CENTER,,1216.0,30,BLISTER,1216.0
ACT-AD,2025-02-01,HEALTH CENTER,1213.0,597.0,30,BLISTER,-616.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-05-01,HEALTH CENTER,759.0,0.0,30,BLISTER,-759.0
ACT-INF,2025-02-01,HEALTH CENTER,388.0,16.0,30,BLISTER,-372.0
ACT-SC,2025-05-01,HEALTH CENTER,,131.0,30,BLISTER,131.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,,98.0,30,BLISTER,98.0
ACT-AD,2024-08-01,HEALTH CENTER,1667.0,13441.0,30,BLISTER,11774.0
ACT-GC,2025-08-01,HEALTH CENTER,,134.0,30,BLISTER,134.0
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-02-01,HEALTH CENTER,,57.0,30,BLISTER,57.0
ACT-AD,2025-11-01,HEALTH CENTER,,983.0,30,BLISTER,983.0
ACT-GC,2025-02-01,HEALTH CENTER,705.0,1213.0,30,BLISTER,508.0
ACT-SC,2025-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2025-05-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,,2008.0,30,BLISTER,2008.0
ACT-AD,2025-08-01,HEALTH CENTER,,68.0,30,BLISTER,68.0
ACT-AD,2025-11-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-SC,2025-08-01,HEALTH CENTER,220.0,48.0,30,BLISTER,-172.0
ACT-GC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,1072.0,856.0,30,BLISTER,-216.0
ACT-INF,2024-08-01,HEALTH CENTER,,1021.0,30,BLISTER,1021.0
ACT-AD,2024-02-01,DISTRICT HOSPITAL,,143.0,30,BLISTER,143.0
ACT-SC,2025-02-01,HEALTH CENTER,,51.0,30,BLISTER,51.0
ACT-GC,2025-05-01,DISTRICT HOSPITAL,1245.0,1460.0,30,BLISTER,215.0
ACT-AD,2025-11-01,HEALTH CENTER,1309.0,2385.0,30,BLISTER,1076.0
ACT-GC,2025-08-01,HEALTH CENTER,,2602.0,30,BLISTER,2602.0
ACT-SC,2025-05-01,HEALTH CENTER,657.0,0.0,30,BLISTER,-657.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
ACT-INF,2025-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2025-08-01,HEALTH CENTER,,155.0,30,BLISTER,155.0
ACT-INF,2024-02-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-GC,2025-11-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2024-02-01,HEALTH CENTER,1045.0,115.0,30,BLISTER,-930.0
ACT-SC,2024-08-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-SC,2024-08-01,DISTRICT HOSPITAL,724.0,0.0,30,BLISTER,-724.0
ACT-INF,2024-05-01,DISTRICT HOSPITAL,1831.0,798.0,30,BLISTER,-1033.0
ACT-INF,2024-11-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-GC,2025-05-01,HEALTH CENTER,1120.0,61.0,30,BLISTER,-1059.0
ACT-GC,2025-08-01,HEALTH CENTER,,78.0,30,BLISTER,78.0
ACT-GC,2025-11-01,HEALTH CENTER,,156.0,30,BLISTER,156.0
ACT-SC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,954.0,1977.0,30,BLISTER,1023.0
ACT-SC,2024-08-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-SC,2025-02-01,HEALTH CENTER,284.0,7.0,30,BLISTER,-277.0
ACT-INF,2024-02-01,HEALTH CENTER,,1223.0,30,BLISTER,1223.0
ACT-INF,2025-02-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,,6586.0,30,BLISTER,6586.0
ACT-GC,2025-11-01,HEALTH CENTER,,74.0,30,BLISTER,74.0
ACT-GC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-05-01,HEALTH CENTER,,4917.0,30,BLISTER,4917.0
ACT-GC,2025-08-01,HEALTH CENTER,,849.0,30,BLISTER,849.0
ACT-INF,2025-05-01,HEALTH CENTER,601.0,18.0,30,BLISTER,-583.0
ACT-GC,2025-11-01,HEALTH CENTER,188.0,403.0,30,BLISTER,215.0
ACT-INF,2025-11-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2025-08-01,HEALTH CENTER,,289.0,30,BLISTER,289.0
ACT-AD,2024-08-01,HEALTH CENTER,660.0,43.0,30,BLISTER,-617.0
ACT-INF,2025-02-01,HEALTH CENTER,,544.0,30,BLISTER,544.0
ACT-GC,2024-02-01,HEALTH CENTER,,1119.0,30,BLISTER,1119.0
ACT-INF,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,,207.0,30,BLISTER,207.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,1133.0,30,BLISTER,1133.0
ACT-SC,2024-11-01,HEALTH CENTER,,230.0,30,BLISTER,230.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
