product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ART-SUP,May 2025,HEALTH CENTER,,7.0,519.0,947.0,,671.0,19,552.0,50,DISTRICT30,CAPSULE
ACT-GC,Dec 2023,HEALTH CENTER,,,81.0,42.0,,1388.0,140,,1,DISTRICT6,BLISTER
RDT,Dec 2023,HEALTH CENTER,140.0,,21.0,124.0,,452.0,-98,,1,DISTRICT35,PIECE
ART-SUP,Jan 2025,DISTRICT HOSPITAL,30.0,8.0,,5.0,,0.0,111,0.0,2,DISTRICT38,CAPSULE
ACT-GC,Feb 2024,DISTRICT HOSPITAL,,0.0,219.0,176.0,,737.0,-366,292.0,30,DISTRICT8,BLISTER
ITN,Feb 2024,HEALTH CENTER,,9.0,,195.0,,,399,180.0,1,DISTRICT3,PIECE
ITN,Nov 2025,HEALTH CENTER,,11.0,,3437.0,,6806.0,213,1743.0,30,DISTRICT10,PIECE
ITN,Mar 2024,HEALTH CENTER,4200.0,174.0,844.0,,865.0,1148.0,-392,818.0,30,DISTRICT24,PIECE
ITN,Apr 2024,HEALTH CENTER,130.0,,2.0,,,0.0,-118,,1000,DISTRICT13,PIECE
PYRA-COMP,Jul 2024,HEALTH CENTER,1577.0,1294.0,,1325.0,,0.0,304,578.0,1,DISTRICT18,TABLET
QUIN,Sep 2024,DISTRICT HOSPITAL,1835.0,3.0,376.0,1748.0,660.0,0.0,-237,161.0,1000,DISTRICT21,TABLET
QUIN,May 2025,DISTRICT HOSPITAL,640.0,210.0,,973.0,324.0,0.0,-791,230.0,1000,DISTRICT36,TABLET
ACT-SC,Dec 2023,HEALTH CENTER,2606.0,927.0,316.0,1537.0,,88.0,297,226.0,1,DISTRICT3,BLISTER
SP,Apr 2024,HEALTH CENTER,472.0,652.0,226.0,699.0,,0.0,-22,179.0,1000,DISTRICT9,TABLET
ACT-GC,May 2025,HEALTH CENTER,3960.0,0.0,558.0,1227.0,,275.0,8,126.0,25,DISTRICT32,BLISTER
PYRA-COMP,Mar 2024,HEALTH CENTER,1119.0,30.0,,,,,-201,413.0,50,DISTRICT2,TABLET
PYRA-COMP,Jan 2025,HEALTH CENTER,928.0,,,1822.0,,26.0,389,253.0,1,DISTRICT29,TABLET
QUIN,Nov 2025,DISTRICT HOSPITAL,,,111.0,,,71.0,312,,30,DISTRICT29,TABLET
ART-SUP,Jun 2024,HEALTH CENTER,2202.0,,1644.0,1251.0,,7804.0,16,1256.0,30,DISTRICT38,CAPSULE
SP,Jun 2025,HEALTH CENTER,2755.0,1.0,1341.0,3201.0,,126.0,-185,1104.0,30,DISTRICT15,TABLET
ACT-SC,May 2025,HEALTH CENTER,1770.0,150.0,913.0,2419.0,,0.0,-51,,30,DISTRICT32,BLISTER
ACT-INF,May 2024,HEALTH CENTER,7757.0,1215.0,1688.0,5216.0,,405.0,86,1441.0,30,DISTRICT25,BLISTER
PYRA-SAC,Aug 2025,HEALTH CENTER,,385.0,1194.0,6228.0,1286.0,,29,1293.0,2,DISTRICT36,SACHET
SP,Feb 2024,HEALTH CENTER,432.0,0.0,98.0,153.0,,24.0,-407,92.0,1000,DISTRICT3,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,712.0,,,2763.0,,79.0,-327,312.0,1,DISTRICT5,TABLET
ART-INJ,Oct 2025,HEALTH CENTER,321.0,,303.0,,,3.0,284,464.0,1,DISTRICT6,VIAL
QUIN,Apr 2024,HEALTH CENTER,339.0,0.0,279.0,285.0,,34.0,-654,,1000,DISTRICT32,TABLET
ACT-INF,Apr 2024,HEALTH CENTER,946.0,692.0,,,,584.0,-939,186.0,1000,DISTRICT32,BLISTER
PYRA-COMP,Aug 2025,HEALTH CENTER,465.0,0.0,,,,1.0,228,,100,DISTRICT20,TABLET
PYRA-SAC,Feb 2024,DISTRICT HOSPITAL,2989.0,0.0,,1556.0,1117.0,,-196,,25,DISTRICT22,SACHET
ACT-AD,Feb 2025,REGIONAL HOSPITAL,1769.0,382.0,,3366.0,616.0,31.0,779,,50,DISTRICT3,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,608.0,,95.0,,,,587,,25,DISTRICT1,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,,4.0,40.0,155.0,,2960.0,326,36.0,50,DISTRICT31,BLISTER
PYRA-COMP,Jan 2025,HEALTH CENTER,2260.0,,,1076.0,502.0,28.0,661,486.0,1000,DISTRICT12,TABLET
ACT-SC,Apr 2025,HEALTH CENTER,926.0,,489.0,440.0,160.0,1586.0,173,219.0,1,DISTRICT26,BLISTER
RDT,Mar 2024,HEALTH CENTER,847.0,174.0,,1269.0,,0.0,92,,30,DISTRICT38,PIECE
PYRA-COMP,May 2025,HEALTH CENTER,858.0,,161.0,546.0,829.0,848.0,-493,35.0,2,DISTRICT29,TABLET
PYRA-SAC,Nov 2024,HEALTH CENTER,4617.0,54.0,459.0,3797.0,,78.0,-104,299.0,25,DISTRICT30,SACHET
ACT-GC,Mar 2024,REGIONAL HOSPITAL,1314.0,2.0,226.0,390.0,,2437.0,75,,1000,DISTRICT16,BLISTER
ITN,Nov 2024,HEALTH CENTER,,62.0,134.0,194.0,,1841.0,71,15.0,30,DISTRICT2,PIECE
ART-SUP,Mar 2024,HEALTH CENTER,,0.0,,884.0,,0.0,69,,25,DISTRICT30,CAPSULE
ACT-SC,Mar 2025,HEALTH CENTER,,1228.0,686.0,1314.0,,2251.0,350,782.0,30,DISTRICT16,BLISTER
ACT-AD,Jan 2024,HEALTH CENTER,104.0,0.0,51.0,60.0,521.0,103.0,344,,1,DISTRICT10,BLISTER
ACT-AD,Dec 2024,HEALTH CENTER,,1831.0,,3318.0,,73.0,58,918.0,1,DISTRICT13,BLISTER
ACT-SC,Feb 2024,HEALTH CENTER,379.0,293.0,606.0,325.0,,2051.0,-256,351.0,1,DISTRICT5,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,,10.0,147.0,,1108.0,371.0,256,,30,DISTRICT32,BLISTER
PYRA-COMP,Apr 2025,HEALTH CENTER,5041.0,100.0,1241.0,2295.0,,6825.0,-144,1718.0,1,DISTRICT19,TABLET
ART-INJ,Jul 2024,HEALTH CENTER,,,,850.0,,2798.0,-997,946.0,25,DISTRICT26,VIAL
ITN,Aug 2025,HEALTH CENTER,3445.0,,769.0,1866.0,,666.0,-57,842.0,30,DISTRICT20,PIECE
ACT-AD,Nov 2024,HEALTH CENTER,,51.0,355.0,512.0,467.0,400.0,308,340.0,25,DISTRICT28,BLISTER
ACT-SC,Sep 2025,HEALTH CENTER,33.0,57.0,,324.0,1305.0,707.0,335,,50,DISTRICT15,BLISTER
QUIN,Jan 2025,HEALTH CENTER,43.0,31.0,149.0,375.0,659.0,0.0,413,,1000,DISTRICT13,TABLET
ACT-AD,Apr 2025,HEALTH CENTER,1427.0,36.0,1130.0,1652.0,,2789.0,227,937.0,50,DISTRICT32,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,,,883.0,904.0,,927.0,-199,558.0,2,DISTRICT22,TABLET
ITN,Mar 2025,HEALTH CENTER,1487.0,0.0,,918.0,,0.0,-149,11.0,50,DISTRICT10,PIECE
ACT-GC,Jun 2024,HEALTH CENTER,557.0,55.0,281.0,593.0,,31.0,-7,,50,DISTRICT1,BLISTER
PYRA-SAC,Jan 2024,REGIONAL HOSPITAL,371.0,,150.0,1063.0,663.0,5.0,385,35.0,2,DISTRICT29,SACHET
ART-SUP,Feb 2024,HEALTH CENTER,41.0,1.0,1.0,,,261.0,-737,2.0,5,DISTRICT15,CAPSULE
PYRA-SAC,Jan 2024,HEALTH CENTER,259.0,,60.0,106.0,,,207,,30,DISTRICT31,SACHET
PYRA-SAC,May 2024,HEALTH CENTER,1353.0,,,1171.0,,422.0,58,81.0,5,DISTRICT20,SACHET
ART-INJ,May 2024,HEALTH CENTER,,,47.0,290.0,755.0,277.0,-32,,1,DISTRICT38,VIAL
ART-INJ,Mar 2025,HEALTH CENTER,1723.0,1548.0,412.0,1209.0,,1.0,-313,164.0,30,DISTRICT10,VIAL
SP,Mar 2024,HEALTH CENTER,,,242.0,1375.0,260.0,,-51,,1000,DISTRICT14,TABLET
RDT,Feb 2024,HEALTH CENTER,1245.0,0.0,443.0,699.0,,77.0,-184,,50,DISTRICT31,PIECE
ACT-INF,Jun 2025,HEALTH CENTER,,0.0,112.0,28.0,1473.0,,-70,,50,DISTRICT21,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,183.0,,95.0,,848.0,1.0,138,46.0,1,DISTRICT36,VIAL
ITN,Mar 2025,DISTRICT HOSPITAL,,19.0,444.0,2400.0,,0.0,-317,840.0,1,DISTRICT20,PIECE
ACT-INF,Dec 2024,REGIONAL HOSPITAL,2.0,33.0,0.0,3.0,,,336,1.0,30,DISTRICT10,BLISTER
ITN,Dec 2023,HEALTH CENTER,0.0,71.0,1.0,44.0,,,285,0.0,30,DISTRICT23,PIECE
QUIN,Nov 2024,REGIONAL HOSPITAL,1594.0,0.0,221.0,,,449.0,-230,140.0,30,DISTRICT6,TABLET
SP,Feb 2024,HEALTH CENTER,2017.0,108.0,344.0,2113.0,,,308,387.0,30,DISTRICT1,TABLET
ART-INJ,Dec 2024,HEALTH CENTER,893.0,1269.0,138.0,,,,-102,139.0,30,DISTRICT31,VIAL
ACT-GC,May 2024,HEALTH CENTER,215.0,25.0,400.0,370.0,,1188.0,133,336.0,1000,DISTRICT18,BLISTER
ACT-INF,Feb 2025,HEALTH CENTER,,4.0,10.0,55.0,1480.0,376.0,-900,11.0,30,DISTRICT3,BLISTER
PYRA-COMP,Nov 2024,HEALTH CENTER,2748.0,35.0,776.0,1642.0,,9736.0,-368,439.0,25,DISTRICT8,TABLET
ACT-INF,Sep 2024,HEALTH CENTER,35.0,0.0,37.0,184.0,,299.0,533,25.0,30,DISTRICT19,BLISTER
ACT-AD,Jun 2024,HEALTH CENTER,213.0,65.0,,,,1.0,264,,2,DISTRICT33,BLISTER
ACT-AD,Nov 2025,HEALTH CENTER,43.0,0.0,14.0,75.0,,,453,2.0,1,DISTRICT32,BLISTER
SP,Sep 2024,HEALTH CENTER,382.0,0.0,,490.0,,1612.0,-107,213.0,30,DISTRICT26,TABLET
SP,Oct 2025,DISTRICT HOSPITAL,3351.0,,,1116.0,,221.0,84,,1000,DISTRICT33,TABLET
ITN,Oct 2025,HEALTH CENTER,150.0,0.0,,90.0,,0.0,-615,2.0,25,DISTRICT31,PIECE
PYRA-SAC,Sep 2025,HEALTH CENTER,223.0,0.0,,80.0,175.0,,-283,128.0,2,DISTRICT19,SACHET
ART-SUP,Apr 2024,HEALTH CENTER,,,,2415.0,,0.0,-320,94.0,2,DISTRICT25,CAPSULE
ITN,Jan 2025,HEALTH CENTER,45.0,,122.0,226.0,,373.0,261,14.0,100,DISTRICT10,PIECE
SP,Feb 2025,HEALTH CENTER,23.0,,,103.0,,39.0,1324,,30,DISTRICT30,TABLET
ACT-SC,Jul 2025,HEALTH CENTER,,0.0,84.0,355.0,707.0,142.0,635,140.0,30,DISTRICT3,BLISTER
ACT-AD,Jul 2024,DISTRICT HOSPITAL,132.0,1.0,,,,,-388,9.0,5,DISTRICT1,BLISTER
SP,Oct 2025,HEALTH CENTER,1812.0,0.0,423.0,3124.0,,0.0,66,563.0,30,DISTRICT15,TABLET
PYRA-SAC,Jun 2024,HEALTH CENTER,718.0,74.0,102.0,131.0,1584.0,19.0,-383,,25,DISTRICT14,SACHET
ACT-SC,Apr 2025,HEALTH CENTER,453.0,11.0,,,,7.0,-204,,1,DISTRICT8,BLISTER
ACT-SC,Feb 2025,HEALTH CENTER,8.0,,14.0,84.0,,3.0,500,11.0,1,DISTRICT28,BLISTER
ITN,Oct 2025,HEALTH CENTER,587.0,,388.0,753.0,,254.0,-550,,30,DISTRICT23,PIECE
RDT,Jan 2024,HEALTH CENTER,55.0,968.0,45.0,,,0.0,-326,,50,DISTRICT20,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,323.0,21.0,39.0,1166.0,,0.0,-8,35.0,30,DISTRICT4,VIAL
RDT,Feb 2024,HEALTH CENTER,722.0,0.0,61.0,367.0,620.0,734.0,-158,53.0,50,DISTRICT31,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,,0.0,,1590.0,,0.0,-131,29.0,1000,DISTRICT24,BLISTER
RDT,Sep 2025,HEALTH CENTER,339.0,536.0,383.0,1345.0,,2.0,351,333.0,1,DISTRICT33,PIECE
ACT-SC,Nov 2025,HEALTH CENTER,129.0,31.0,,133.0,,1.0,-167,67.0,1,DISTRICT19,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,68.0,1.0,,,,233.0,-97,17.0,30,DISTRICT23,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,40.0,,49.0,224.0,,3300.0,174,30.0,25,DISTRICT25,VIAL
PYRA-SAC,Apr 2025,HEALTH CENTER,606.0,0.0,506.0,563.0,,0.0,-397,320.0,50,DISTRICT23,SACHET
PYRA-COMP,Sep 2025,HEALTH CENTER,22.0,142.0,111.0,103.0,891.0,66.0,603,,5,DISTRICT32,TABLET
PYRA-SAC,Jul 2025,DISTRICT HOSPITAL,694.0,0.0,82.0,912.0,,456.0,42,79.0,1,DISTRICT35,SACHET
ACT-AD,Apr 2025,HEALTH CENTER,543.0,,,,321.0,0.0,-72,26.0,1,DISTRICT9,BLISTER
ACT-INF,Aug 2025,HEALTH CENTER,1138.0,2.0,,475.0,912.0,2.0,-357,170.0,1000,DISTRICT1,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,,,326.0,,,243.0,-70,226.0,1,DISTRICT25,TABLET
SP,Jan 2024,HEALTH CENTER,,,,,,898.0,250,9.0,1000,DISTRICT38,TABLET
SP,Jul 2024,HEALTH CENTER,,,409.0,2624.0,,582.0,-230,172.0,1000,DISTRICT1,TABLET
ACT-INF,Aug 2025,HEALTH CENTER,1364.0,,96.0,711.0,,0.0,-301,,1,DISTRICT6,BLISTER
ART-SUP,Sep 2025,HEALTH CENTER,111.0,,64.0,,357.0,0.0,2,17.0,2,DISTRICT13,CAPSULE
ART-SUP,Jun 2025,HEALTH CENTER,512.0,,707.0,1605.0,,,-9,,25,DISTRICT13,CAPSULE
PYRA-SAC,Jan 2025,HEALTH CENTER,291.0,0.0,18.0,,,,-241,,30,DISTRICT35,SACHET
ACT-AD,Jun 2024,HEALTH CENTER,2801.0,,,1404.0,,19026.0,-163,1221.0,1,DISTRICT19,BLISTER
ART-SUP,Dec 2024,HEALTH CENTER,245.0,,46.0,121.0,335.0,,-15,,1,DISTRICT17,CAPSULE
RDT,Oct 2024,HEALTH CENTER,2495.0,60.0,746.0,3878.0,1145.0,1.0,503,398.0,50,DISTRICT30,PIECE
PYRA-SAC,Aug 2025,DISTRICT HOSPITAL,581.0,,403.0,969.0,,5031.0,243,,5,DISTRICT26,SACHET
ART-SUP,May 2024,HEALTH CENTER,12.0,0.0,50.0,39.0,357.0,0.0,-68,114.0,2,DISTRICT15,CAPSULE
ACT-AD,Nov 2025,HEALTH CENTER,1626.0,102.0,472.0,,,3757.0,218,,2,DISTRICT20,BLISTER
ACT-AD,Oct 2024,DISTRICT HOSPITAL,,0.0,,104.0,194.0,1.0,200,20.0,5,DISTRICT16,BLISTER
ACT-INF,Nov 2025,HEALTH CENTER,2275.0,94.0,,2307.0,,8468.0,632,879.0,30,DISTRICT3,BLISTER
QUIN,Mar 2024,HEALTH CENTER,132.0,,,202.0,514.0,28.0,-383,,1000,DISTRICT15,TABLET
QUIN,Dec 2024,HEALTH CENTER,651.0,0.0,525.0,1055.0,709.0,0.0,37,,1000,DISTRICT31,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,1513.0,,690.0,,832.0,1042.0,-362,452.0,5,DISTRICT16,TABLET
QUIN,Sep 2024,HEALTH CENTER,232.0,,42.0,,,50.0,86,186.0,30,DISTRICT29,TABLET
SP,Aug 2024,HEALTH CENTER,2209.0,252.0,,2064.0,568.0,117.0,216,406.0,50,DISTRICT15,TABLET
ACT-INF,Sep 2025,HEALTH CENTER,1722.0,10.0,265.0,343.0,606.0,0.0,652,,30,DISTRICT23,BLISTER
PYRA-COMP,Sep 2025,HEALTH CENTER,2801.0,24.0,485.0,2750.0,544.0,481.0,137,289.0,2,DISTRICT6,TABLET
RDT,May 2025,HEALTH CENTER,4711.0,435.0,,3703.0,,4.0,127,1685.0,1000,DISTRICT30,PIECE
ACT-INF,Sep 2025,HEALTH CENTER,1388.0,0.0,236.0,1125.0,527.0,,-553,516.0,25,DISTRICT23,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,1236.0,7.0,165.0,437.0,,2085.0,102,242.0,1,DISTRICT16,VIAL
ACT-SC,Nov 2024,HEALTH CENTER,,37.0,,566.0,64.0,0.0,223,238.0,30,DISTRICT4,BLISTER
ACT-AD,Nov 2024,HEALTH CENTER,353.0,,60.0,1221.0,356.0,0.0,12,47.0,50,DISTRICT32,BLISTER
ACT-AD,May 2024,HEALTH CENTER,,1.0,528.0,,,,-205,,25,DISTRICT13,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,1470.0,10.0,165.0,1300.0,,59.0,160,101.0,50,DISTRICT15,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,,12.0,,753.0,,,307,213.0,30,DISTRICT36,BLISTER
ACT-AD,Apr 2025,HEALTH CENTER,4714.0,3.0,908.0,2832.0,,3646.0,358,1102.0,1,DISTRICT14,BLISTER
PYRA-SAC,Oct 2025,DISTRICT HOSPITAL,,841.0,236.0,,,495.0,159,102.0,1,DISTRICT32,SACHET
PYRA-SAC,Oct 2025,HEALTH CENTER,,337.0,522.0,,,424.0,853,,50,DISTRICT19,SACHET
SP,May 2025,HEALTH CENTER,,,,,,0.0,-228,,1,DISTRICT13,TABLET
ART-INJ,Oct 2024,HEALTH CENTER,,4.0,45.0,97.0,,9.0,-199,38.0,1,DISTRICT3,VIAL
ACT-SC,Mar 2025,HEALTH CENTER,580.0,163.0,481.0,348.0,818.0,386.0,225,343.0,30,DISTRICT23,BLISTER
ACT-SC,Oct 2024,HEALTH CENTER,,,426.0,,,6902.0,-632,569.0,50,DISTRICT15,BLISTER
ACT-SC,May 2024,HEALTH CENTER,,122.0,485.0,3173.0,362.0,590.0,596,179.0,1000,DISTRICT33,BLISTER
RDT,May 2024,HEALTH CENTER,,22.0,503.0,2145.0,2034.0,6285.0,-212,314.0,2,DISTRICT33,PIECE
ACT-AD,Sep 2025,HEALTH CENTER,1332.0,7.0,360.0,1087.0,,41.0,-282,,25,DISTRICT16,BLISTER
ACT-AD,May 2024,HEALTH CENTER,475.0,3.0,,699.0,,1569.0,150,,50,DISTRICT14,BLISTER
ACT-INF,Jan 2025,HEALTH CENTER,213.0,0.0,160.0,97.0,,0.0,6,,1000,DISTRICT31,BLISTER
RDT,May 2025,DISTRICT HOSPITAL,125.0,,,255.0,,2905.0,433,77.0,25,DISTRICT9,PIECE
PYRA-COMP,Apr 2025,HEALTH CENTER,227.0,1068.0,,64.0,,4.0,204,,1,DISTRICT38,TABLET
RDT,Dec 2023,NATIONAL HOSPITAL,1.0,0.0,1.0,47.0,123.0,,-11,0.0,30,DISTRICT32,PIECE
ACT-AD,May 2025,HEALTH CENTER,2963.0,4.0,630.0,,,,-707,314.0,1,DISTRICT16,BLISTER
SP,Nov 2025,HEALTH CENTER,1166.0,44.0,766.0,1867.0,,224.0,-246,644.0,30,DISTRICT11,TABLET
ACT-INF,Sep 2024,HEALTH CENTER,1123.0,150.0,,4794.0,,133.0,74,912.0,30,DISTRICT4,BLISTER
QUIN,Apr 2025,HEALTH CENTER,1670.0,41.0,,301.0,970.0,3091.0,-105,,1,DISTRICT9,TABLET
PYRA-COMP,Oct 2025,HEALTH CENTER,1144.0,823.0,393.0,,,0.0,-359,168.0,30,DISTRICT13,TABLET
ACT-GC,Apr 2024,REGIONAL HOSPITAL,3782.0,1.0,436.0,,,,-328,310.0,1000,DISTRICT33,BLISTER
ART-INJ,May 2024,HEALTH CENTER,32.0,2128.0,,,,13.0,635,,30,DISTRICT25,VIAL
ACT-INF,Dec 2023,HEALTH CENTER,,0.0,40.0,29.0,546.0,,-258,,30,DISTRICT16,BLISTER
PYRA-COMP,Jul 2024,HEALTH CENTER,1616.0,26.0,30.0,,437.0,2.0,-335,8.0,1,DISTRICT28,TABLET
PYRA-SAC,Jan 2025,HEALTH CENTER,597.0,7.0,209.0,621.0,195.0,2.0,648,90.0,100,DISTRICT33,SACHET
PYRA-COMP,Sep 2024,HEALTH CENTER,2111.0,,427.0,1144.0,,8.0,452,248.0,50,DISTRICT8,TABLET
ACT-GC,Nov 2025,HEALTH CENTER,3402.0,12.0,887.0,,,2187.0,-423,,30,DISTRICT20,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,917.0,,57.0,310.0,,459.0,-261,44.0,50,DISTRICT35,BLISTER
ACT-INF,Nov 2024,HEALTH CENTER,,,,303.0,,0.0,-801,,1,DISTRICT38,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,12.0,294.0,1.0,12.0,,,21,0.0,25,DISTRICT33,CAPSULE
PYRA-SAC,Apr 2025,HEALTH CENTER,2668.0,4.0,429.0,1589.0,,137.0,270,286.0,5,DISTRICT16,SACHET
RDT,Oct 2025,HEALTH CENTER,360.0,,99.0,,400.0,41.0,-933,37.0,25,DISTRICT29,PIECE
ART-INJ,Dec 2024,HEALTH CENTER,1957.0,128.0,1189.0,1861.0,,4707.0,675,872.0,30,DISTRICT28,VIAL
QUIN,Nov 2024,HEALTH CENTER,754.0,,45.0,,,13.0,347,10.0,1000,DISTRICT31,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,,97.0,,96.0,,1902.0,-141,186.0,2,DISTRICT31,SACHET
ACT-INF,May 2025,HEALTH CENTER,,353.0,,98.0,,6.0,-700,,30,DISTRICT33,BLISTER
SP,Sep 2025,HEALTH CENTER,1783.0,1.0,243.0,1318.0,,,260,,1000,DISTRICT17,TABLET
QUIN,Dec 2023,HEALTH CENTER,2529.0,2.0,341.0,,,686.0,306,,1000,DISTRICT28,TABLET
ACT-AD,May 2024,HEALTH CENTER,,,13.0,425.0,,40.0,-114,,30,DISTRICT37,BLISTER
SP,Mar 2024,HEALTH CENTER,51.0,1.0,50.0,13.0,,,-245,,30,DISTRICT32,TABLET
ART-INJ,Aug 2024,HEALTH CENTER,230.0,,279.0,53.0,964.0,935.0,17,337.0,25,DISTRICT33,VIAL
ACT-AD,Jun 2024,HEALTH CENTER,5.0,56.0,1.0,30.0,,912.0,-213,1.0,25,DISTRICT29,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,209.0,,35.0,219.0,,0.0,-986,,1000,DISTRICT16,VIAL
ITN,Nov 2024,HEALTH CENTER,,0.0,77.0,780.0,,3.0,-145,32.0,30,DISTRICT33,PIECE
RDT,May 2025,HEALTH CENTER,,,28.0,,,,109,25.0,30,DISTRICT25,PIECE
SP,Oct 2024,HEALTH CENTER,665.0,2.0,198.0,691.0,,2.0,-241,112.0,30,DISTRICT21,TABLET
ITN,Jul 2024,DISTRICT HOSPITAL,2615.0,,,3613.0,333.0,1153.0,-733,,25,DISTRICT5,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,230.0,71.0,79.0,679.0,,179.0,93,74.0,30,DISTRICT15,BLISTER
ART-SUP,Jan 2025,REGIONAL HOSPITAL,,1077.0,,4736.0,,265.0,393,544.0,25,DISTRICT13,CAPSULE
ART-SUP,Oct 2024,HEALTH CENTER,485.0,0.0,336.0,277.0,425.0,0.0,492,,50,DISTRICT19,CAPSULE
PYRA-SAC,Jul 2024,HEALTH CENTER,546.0,1.0,262.0,,,0.0,397,212.0,25,DISTRICT6,SACHET
ACT-AD,Jul 2024,HEALTH CENTER,2316.0,482.0,679.0,3624.0,261.0,872.0,423,,1,DISTRICT29,BLISTER
SP,Sep 2024,HEALTH CENTER,3160.0,,1644.0,1101.0,,971.0,-858,1209.0,1000,DISTRICT28,TABLET
ACT-SC,Apr 2025,HEALTH CENTER,199.0,152.0,,,,1085.0,-196,3.0,30,DISTRICT16,BLISTER
ACT-GC,Nov 2025,HEALTH CENTER,172.0,0.0,,,,9.0,166,,1000,DISTRICT3,BLISTER
ART-INJ,Nov 2024,HEALTH CENTER,73.0,0.0,6.0,,,0.0,-700,1.0,1,DISTRICT14,VIAL
PYRA-COMP,Aug 2024,HEALTH CENTER,2425.0,,543.0,,,,488,,25,DISTRICT3,TABLET
PYRA-COMP,May 2025,HEALTH CENTER,1980.0,205.0,620.0,1034.0,,0.0,-599,,5,DISTRICT28,TABLET
ART-INJ,Jan 2025,HEALTH CENTER,141.0,226.0,12.0,,,,168,1.0,30,DISTRICT1,VIAL
PYRA-SAC,Apr 2025,HEALTH CENTER,2344.0,33.0,942.0,2546.0,700.0,1854.0,-103,,2,DISTRICT3,SACHET
SP,May 2024,HEALTH CENTER,,194.0,25.0,61.0,,869.0,-100,,1000,DISTRICT36,TABLET
RDT,Dec 2023,HEALTH CENTER,,,178.0,2774.0,269.0,0.0,-141,154.0,1000,DISTRICT9,PIECE
ACT-SC,Feb 2025,HEALTH CENTER,,1.0,555.0,,1508.0,0.0,189,154.0,100,DISTRICT1,BLISTER
PYRA-SAC,Jul 2025,HEALTH CENTER,264.0,105.0,172.0,282.0,759.0,454.0,205,92.0,2,DISTRICT28,SACHET
RDT,Jun 2025,HEALTH CENTER,115.0,,295.0,373.0,,1011.0,620,175.0,25,DISTRICT7,PIECE
PYRA-SAC,Nov 2025,HEALTH CENTER,585.0,334.0,,1406.0,,27.0,-48,,50,DISTRICT3,SACHET
ACT-AD,Jun 2024,HEALTH CENTER,891.0,,119.0,304.0,,0.0,-352,40.0,1000,DISTRICT31,BLISTER
PYRA-COMP,Aug 2024,HEALTH CENTER,1715.0,1117.0,452.0,1448.0,,,288,,30,DISTRICT12,TABLET
ART-SUP,Apr 2024,HEALTH CENTER,656.0,,161.0,502.0,,17.0,-169,,1,DISTRICT26,CAPSULE
ART-SUP,Jul 2024,HEALTH CENTER,702.0,,89.0,131.0,569.0,6176.0,-393,75.0,30,DISTRICT7,CAPSULE
ACT-GC,Jun 2024,HEALTH CENTER,,,264.0,,,224.0,-94,231.0,30,DISTRICT32,BLISTER
PYRA-SAC,May 2024,HEALTH CENTER,247.0,17.0,,,,2948.0,455,251.0,1,DISTRICT1,SACHET
ART-SUP,Dec 2023,HEALTH CENTER,1654.0,,596.0,,,12167.0,321,,50,DISTRICT32,CAPSULE
ACT-GC,Sep 2024,HEALTH CENTER,,47.0,259.0,,,,-60,157.0,1,DISTRICT28,BLISTER
RDT,Jun 2024,HEALTH CENTER,824.0,26.0,476.0,105.0,,9219.0,451,129.0,2,DISTRICT1,PIECE
ART-SUP,Sep 2025,REGIONAL HOSPITAL,,35.0,,26.0,,,181,,50,DISTRICT37,CAPSULE
SP,Oct 2024,HEALTH CENTER,917.0,0.0,,731.0,,572.0,767,,1000,DISTRICT5,TABLET
ACT-GC,Feb 2025,HEALTH CENTER,1102.0,,,1798.0,,,465,176.0,1000,DISTRICT9,BLISTER
RDT,Jun 2025,HEALTH CENTER,,105.0,,1424.0,,,514,208.0,1000,DISTRICT13,PIECE
ACT-INF,Nov 2025,HEALTH CENTER,136.0,22.0,,,,0.0,18,80.0,30,DISTRICT8,BLISTER
QUIN,Jul 2024,HEALTH CENTER,522.0,,,,398.0,0.0,-78,,1000,DISTRICT30,TABLET
ACT-AD,Apr 2025,HEALTH CENTER,1999.0,895.0,,2618.0,,515.0,-39,534.0,1,DISTRICT29,BLISTER
